Ã¿´ÎÊ¹ÓÃ×îÓÅarm¸üĞÂA£¬b»¹ÊÇÊ¹ÓÃÏëÓ®µÄrewardÀ´¸üĞÂ£¬½á¹ûºÜ²î
New Run at  12/23/2016 10:11:40
, Time, RandomReward; LinUCBReward; 
data,1201820400000,1923;1562;1032
data,1214863200000,1923;15250;1032
data,1254348000000,1923;10885;1032
data,1212271200000,1923;50;1032
data,1185919200000,1923;14838;1032
data,1230764400000,1923;3364;1032
data,1288566000000,1923;3565;1032
data,1293836400000,1923;6581;1032
data,1214863200000,1923;13619;1032
data,1233442800000,1923;15504;1032
data,1262300400000,1923;5629;1032
data,1204326000000,1923;9126;1032
data,1228086000000,1924;5600;1032
data,1291158000000,1924;4277;1032
data,1272664800000,1924;1113;1032
data,1201820400000,1924;12478;1032
data,1214863200000,1924;2978;1032
data,1291158000000,1924;17060;1032
data,1222812000000,1924;454;1032
data,1298934000000,1924;18699;1032
data,1193871600000,1924;11428;1032
data,1222812000000,1924;11488;1032
data,1175378400000,1924;1100;1032
data,1193871600000,1924;1845;1032
data,1241128800000,1924;12410;1032
data,1235862000000,1924;1188;1032
data,1241128800000,1924;8175;1032
data,1272664800000,1924;6673;1032
data,1241128800000,1924;7896;1032
data,1167606000000,1924;950;1032
data,1259622000000,1924;4284;1032
data,1259622000000,1924;4939;1032
data,1304700074622,1924;7513;1032
data,1262300400000,1924;24;1032
data,1225494000000,1924;15617;1032
data,1188597600000,1924;1460;1032
data,1285884000000,1924;2850;1032
data,1288566000000,1924;10897;1032
data,1304688976544,1924;10680;1032
data,1151704800000,1924;8951;1032
data,1238536800000,1924;5081;1032
data,1222812000000,1924;78;1032
data,1214863200000,1924;16249;1032
data,1233442800000,1924;2013;1032
data,1283292000000,1924;17559;1032
data,1246399200000,1924;2453;1032
data,1217541600000,1924;18739;1032
data,1220220000000,1924;6144;1032
data,1183240800000,1924;17382;1032
data,1275343200000,1924;2842;1032
data,1233442800000,1924;5639;1032
data,1304936928035,1924;4701;1032
data,1188597600000,1924;1553;1032
data,1193871600000,1924;14906;1032
data,1217541600000,1924;10872;1032
data,1264978800000,1924;11514;1032
data,1288566000000,1924;2454;1032
data,1254348000000,1924;5139;1032
data,1257030000000,1924;1524;1032
data,1157061600000,1924;15370;1032
data,1212271200000,1924;2732;1032
data,1262300400000,1924;11054;1032
data,1220220000000,1924;271;1032
data,1228086000000,1924;5590;1032
data,1262300400000,1924;13127;1032
data,1283292000000,1924;7817;1032
data,1285884000000,1924;11637;1032
data,1225494000000,1924;2069;1032
data,1243807200000,1924;9371;1032
data,1275343200000,1924;1181;1032
data,1254348000000,1924;16432;1032
data,1283292000000,1924;7824;1032
data,1191189600000,1924;16792;1032
data,1293836400000,1924;180;1033
data,1235862000000,1924;17945;1033
data,1201820400000,1924;8488;1033
data,1304933777491,1925;11;1033
data,1243807200000,1925;939;1033
data,1280613600000,1925;12706;1033
data,1235862000000,1925;18543;1033
data,1201820400000,1925;3549;1033
data,1251756000000,1925;17945;1033
data,1288566000000,1925;14131;1033
data,1175378400000,1926;13854;1033
data,1170284400000,1926;13427;1033
data,1209592800000,1926;9410;1033
data,1196463600000,1926;894;1033
data,1214863200000,1926;2369;1033
data,1264978800000,1926;11633;1033
data,1285884000000,1926;14116;1033
data,1146434400000,1926;18538;1033
data,1238536800000,1926;11148;1033
data,1243807200000,1926;9403;1033
data,1254348000000,1926;6324;1033
data,1249077600000,1926;625;1033
data,1209592800000,1926;5673;1033
data,1185919200000,1926;12035;1033
data,1159653600000,1926;9907;1033
data,1172703600000,1926;15839;1033
data,1162335600000,1926;7548;1033
data,1272664800000,1926;15968;1033
data,1249077600000,1926;5410;1033
data,1151704800000,1926;707;1033
data,1251756000000,1926;17236;1033
data,1212271200000,1926;15272;1033
data,1214863200000,1926;14888;1033
data,1188597600000,1926;3352;1033
data,1228086000000,1926;278;1033
data,1262300400000,1926;11054;1033
data,1159653600000,1926;364;1033
data,1243807200000,1926;826;1033
data,1136070000000,1926;4375;1033
data,1277935200000,1926;15447;1033
data,1122847200000,1926;5322;1033
data,1304701324468,1926;4779;1033
data,1275343200000,1926;66;1033
data,1275343200000,1926;3734;1033
data,1251756000000,1926;11120;1033
data,1233442800000,1926;877;1033
data,1254348000000,1926;11291;1033
data,1167606000000,1926;2700;1033
data,1249077600000,1926;6284;1033
data,1251756000000,1926;8688;1033
data,1180648800000,1926;11104;1033
data,1246399200000,1926;4222;1033
data,1296514800000,1926;316;1033
data,1251756000000,1926;10249;1033
data,1277935200000,1926;876;1033
data,1264978800000,1926;17189;1033
data,1277935200000,1926;849;1033
data,1267398000000,1926;12690;1033
data,1275343200000,1926;2598;1033
data,1264978800000,1926;2723;1033
data,1204326000000,1926;5632;1033
data,1209592800000,1926;10891;1033
data,1275343200000,1926;18541;1033
data,1230764400000,1926;9516;1033
data,1254348000000,1926;8712;1033
data,1277935200000,1926;9791;1033
data,1175378400000,1926;749;1033
data,1257030000000,1926;4834;1033
data,1246399200000,1926;2845;1033
data,1254348000000,1926;2204;1033
data,1275343200000,1926;36;1033
data,1249077600000,1926;13938;1033
data,1233442800000,1926;3205;1033
data,1214863200000,1926;6345;1033
data,1259622000000,1927;1113;1033
data,1162335600000,1927;605;1033
data,1304608263700,1927;15142;1033
data,1296514800000,1927;2621;1033
data,1259622000000,1927;5571;1033
data,1220220000000,1927;17213;1033
data,1283292000000,1927;4326;1033
data,1230764400000,1927;10573;1033
data,1233442800000,1927;11794;1033
data,1191189600000,1927;5641;1033
data,1291158000000,1927;6808;1033
data,1201820400000,1927;16662;1033
data,1222812000000,1927;15047;1033
data,1199142000000,1927;2757;1033
data,1180648800000,1927;3315;1033
data,1180648800000,1927;16183;1033
data,1241128800000,1927;259;1033
data,1196463600000,1927;11042;1033
data,1143842400000,1927;10163;1033
data,1157061600000,1927;3941;1033
data,1241128800000,1927;6010;1033
data,1185919200000,1928;6010;1033
data,1254348000000,1928;10066;1033
data,1191189600000,1928;768;1033
data,1220220000000,1928;18284;1033
data,1233442800000,1928;330;1033
data,1214863200000,1928;1570;1033
data,1277935200000,1928;2016;1033
data,1304934693400,1928;4822;1033
data,1204326000000,1928;1611;1033
data,1267398000000,1928;901;1033
data,1201820400000,1928;4668;1033
data,1154383200000,1928;3587;1033
data,1298934000000,1928;13566;1033
data,1167606000000,1928;17192;1033
data,1246399200000,1928;199;1034
data,1201820400000,1928;10703;1034
data,1228086000000,1928;2143;1034
data,1251756000000,1928;6365;1034
data,1272664800000,1928;13472;1034
data,1217541600000,1928;8951;1034
data,1151704800000,1928;10567;1034
data,1251756000000,1928;11313;1034
data,1275343200000,1928;5306;1034
data,1275343200000,1928;12695;1034
data,1183240800000,1928;6284;1034
data,1193871600000,1928;11243;1034
data,1241128800000,1928;13638;1034
data,1177970400000,1928;9636;1034
data,1162335600000,1928;5704;1034
data,1241128800000,1928;1791;1034
data,1288566000000,1928;932;1035
data,1149112800000,1928;11102;1035
data,1220220000000,1928;8631;1035
data,1254348000000,1928;816;1035
data,1243807200000,1928;1903;1035
data,1283292000000,1928;14951;1035
data,1275343200000,1928;18521;1035
data,1138748400000,1928;10184;1035
data,1212271200000,1928;11456;1035
data,1296514800000,1928;7799;1035
data,1225494000000,1929;14498;1035
data,1304596463231,1929;3074;1035
data,1257030000000,1929;603;1035
data,1285884000000,1929;15329;1035
data,1209592800000,1929;14953;1035
data,1257030000000,1929;3380;1035
data,1220220000000,1929;652;1035
data,1220220000000,1930;1903;1035
data,1298934000000,1930;5782;1035
data,1249077600000,1931;14214;1035
data,1243807200000,1931;1134;1035
data,1217541600000,1931;3592;1035
data,1288566000000,1931;15498;1035
data,1249077600000,1931;3646;1035
data,1291158000000,1931;10500;1035
data,1214863200000,1931;10563;1035
data,1201820400000,1931;580;1035
data,1264978800000,1931;6262;1035
data,1225494000000,1931;8386;1035
data,1212271200000,1931;6772;1035
data,1264978800000,1931;3765;1035
data,1214863200000,1931;2457;1035
data,1277935200000,1931;2879;1035
data,1222812000000,1931;11511;1035
data,1257030000000,1931;385;1035
data,1230764400000,1932;2018;1035
data,1304597963529,1932;15599;1035
data,1275343200000,1932;1459;1035
data,1220220000000,1932;9576;1035
data,1164927600000,1932;5782;1035
data,1233442800000,1932;2630;1035
data,1267398000000,1932;15216;1035
data,1280613600000,1932;8106;1035
data,1249077600000,1932;1185;1035
data,1209592800000,1932;4276;1035
data,1214863200000,1933;12750;1035
data,1296514800000,1933;14485;1035
data,1225494000000,1933;10684;1035
data,1283292000000,1933;15272;1035
data,1296514800000,1933;9505;1035
data,1177970400000,1933;11405;1035
data,1212271200000,1934;15429;1035
data,1283292000000,1934;10557;1035
data,1267398000000,1934;13886;1035
data,1172703600000,1934;2746;1035
data,1230764400000,1934;53;1035
data,1241128800000,1934;16776;1035
data,1162335600000,1934;3041;1035
data,1280613600000,1934;13619;1035
data,1241128800000,1934;950;1035
data,1228086000000,1934;3032;1035
data,1228086000000,1934;9684;1035
data,1241128800000,1934;198;1035
data,1291158000000,1934;1771;1035
data,1259622000000,1934;10418;1035
data,1262300400000,1934;10757;1035
data,1267398000000,1934;1277;1035
data,1238536800000,1934;1203;1035
data,1272664800000,1934;6440;1035
data,1257030000000,1934;17854;1035
data,1193871600000,1935;1253;1035
data,1157061600000,1935;2135;1035
data,1304931509503,1935;7116;1035
data,1280613600000,1935;768;1035
data,1146434400000,1935;9507;1035
data,1280613600000,1935;6132;1035
data,1304596242695,1935;5912;1035
data,1254348000000,1935;5632;1035
data,1291158000000,1935;3798;1035
data,1191189600000,1935;8931;1035
data,1228086000000,1935;16568;1035
data,1196463600000,1935;1671;1035
data,1304600571707,1935;612;1035
data,1280613600000,1936;839;1035
data,1225494000000,1936;16183;1035
data,1267398000000,1936;13502;1035
data,1180648800000,1936;18553;1035
data,1193871600000,1936;2771;1035
data,1209592800000,1936;7518;1035
data,1267398000000,1936;705;1035
data,1243807200000,1936;3589;1035
data,1288566000000,1936;3737;1035
data,1254348000000,1936;603;1035
data,1238536800000,1936;18593;1035
data,1264978800000,1936;1074;1035
data,1296514800000,1936;1195;1035
data,1164927600000,1936;7358;1035
data,1193871600000,1936;11164;1035
data,1270072800000,1936;1545;1035
data,1191189600000,1936;1833;1035
data,1293836400000,1936;11774;1035
data,1254348000000,1936;749;1035
data,1188597600000,1936;16906;1035
data,1172703600000,1936;6920;1035
data,1264978800000,1936;259;1035
data,1180648800000,1936;7708;1035
data,1222812000000,1936;866;1035
data,1222812000000,1936;16995;1035
data,1188597600000,1936;4823;1035
data,1304608270710,1936;12703;1035
data,1304702095539,1936;10490;1035
data,1264978800000,1936;811;1035
data,1214863200000,1936;949;1035
data,1193871600000,1936;12648;1035
data,1280613600000,1936;3264;1035
data,1193871600000,1936;1100;1035
data,1291158000000,1936;12662;1035
data,1249077600000,1936;3660;1035
data,1241128800000,1936;17065;1035
data,1254348000000,1936;4355;1035
data,1298934000000,1936;10832;1035
data,1175378400000,1936;4792;1035
data,1304935911996,1936;11024;1035
data,1304935344097,1936;7051;1035
data,1228086000000,1936;8870;1035
data,1283292000000,1937;622;1035
data,1267398000000,1937;18509;1035
data,1283292000000,1937;16188;1035
data,1154383200000,1937;3770;1035
data,1277935200000,1937;13619;1035
data,1193871600000,1937;2229;1035
data,1291158000000,1937;56;1035
data,1277935200000,1937;16212;1035
data,1272664800000,1937;5266;1035
data,1283292000000,1937;14131;1035
data,1288566000000,1937;11742;1035
data,1235862000000,1937;4875;1035
data,1183240800000,1937;15272;1035
data,1170284400000,1937;2454;1035
data,1293836400000,1938;4717;1035
data,1212271200000,1938;4168;1035
data,1291158000000,1938;8835;1035
data,1193871600000,1938;13269;1035
data,1228086000000,1938;10024;1035
data,1209592800000,1938;18699;1035
data,1204326000000,1938;3585;1035
data,1222812000000,1938;9371;1035
data,1275343200000,1938;8684;1035
data,1170284400000,1938;607;1035
data,1259622000000,1938;8561;1035
data,1275343200000,1939;805;1035
data,1249077600000,1939;1216;1035
data,1149112800000,1939;3605;1035
data,1304702072990,1939;12538;1035
data,1191189600000,1939;2187;1035
data,1304935909307,1939;5118;1035
data,1167606000000,1939;7831;1035
data,1296514800000,1939;18715;1035
data,1233442800000,1939;11102;1035
data,1193871600000,1939;3255;1035
data,1288566000000,1939;12386;1035
data,1207000800000,1939;13183;1035
data,1235862000000,1939;2879;1035
data,1214863200000,1939;3272;1035
data,1238536800000,1939;3542;1035
data,1267398000000,1939;18299;1035
data,1217541600000,1939;11115;1035
data,1151704800000,1939;2204;1035
data,1196463600000,1939;11937;1035
data,1228086000000,1939;12684;1035
data,1162335600000,1939;6546;1035
data,1238536800000,1939;11514;1035
data,1185919200000,1939;1259;1035
data,1277935200000,1939;4550;1035
data,1199142000000,1939;5129;1035
data,1207000800000,1939;9798;1035
data,1272664800000,1939;11302;1035
data,1230764400000,1939;4841;1035
data,1293836400000,1939;2844;1035
data,1196463600000,1939;16964;1035
data,1228086000000,1939;2855;1035
data,1220220000000,1939;5641;1035
data,1262300400000,1939;27;1035
data,1283292000000,1939;10473;1035
data,1191189600000,1939;6571;1035
data,1233442800000,1939;9934;1035
data,1214863200000,1939;8533;1035
data,1283292000000,1939;7906;1035
data,1230764400000,1939;1694;1035
data,1220220000000,1939;5327;1035
data,1267398000000,1939;5653;1035
data,1283292000000,1939;6009;1035
data,1233442800000,1939;3734;1035
data,1228086000000,1939;8951;1035
data,1193871600000,1939;2460;1035
data,1254348000000,1939;5070;1035
data,1304613057837,1939;2186;1035
data,1138748400000,1939;16415;1035
data,1272664800000,1939;13422;1035
data,1283292000000,1939;8828;1035
data,1280613600000,1939;7253;1035
data,1180648800000,1939;12396;1035
data,1249077600000,1939;10839;1035
data,1222812000000,1939;217;1035
data,1154383200000,1939;10573;1035
data,1270072800000,1939;13713;1035
data,1204326000000,1940;10;1035
data,1222812000000,1940;813;1036
data,1167606000000,1940;4097;1036
data,1225494000000,1940;6845;1036
data,1222812000000,1940;6472;1036
data,1270072800000,1940;17635;1036
data,1275343200000,1940;3471;1036
data,1122847200000,1940;811;1036
data,1291158000000,1940;18135;1036
data,1209592800000,1940;1891;1036
data,1243807200000,1940;6017;1036
data,1225494000000,1940;8111;1036
data,1217541600000,1940;6440;1036
data,1291158000000,1941;1044;1036
data,1272664800000,1941;10572;1036
data,1228086000000,1941;4823;1036
data,1291158000000,1941;2172;1036
data,1272664800000,1941;1012;1036
data,1280613600000,1941;4550;1036
data,1291158000000,1941;13754;1036
data,1264978800000,1941;15539;1036
data,1238536800000,1941;12392;1036
data,1235862000000,1941;8951;1036
data,1251756000000,1941;829;1036
data,1228086000000,1941;17424;1036
data,1170284400000,1941;9513;1036
data,1222812000000,1941;1561;1036
data,1212271200000,1941;36;1036
data,1254348000000,1941;617;1036
data,1272664800000,1941;8479;1036
data,1288566000000,1942;11933;1036
data,1167606000000,1942;3530;1036
data,1225494000000,1942;18490;1036
data,1246399200000,1942;2955;1036
data,1230764400000,1942;7191;1036
data,1193871600000,1942;10831;1036
data,1267398000000,1942;4284;1036
data,1167606000000,1942;11857;1036
data,1154383200000,1942;11768;1036
data,1262300400000,1942;1459;1036
data,1207000800000,1942;364;1036
data,1298934000000,1942;5969;1036
data,1214863200000,1942;14134;1036
data,1209592800000,1942;8168;1036
data,1230764400000,1942;5947;1036
data,1267398000000,1943;14628;1036
data,1270072800000,1943;3603;1036
data,1246399200000,1943;2204;1036
data,1285884000000,1943;5143;1036
data,1225494000000,1944;13966;1036
data,1214863200000,1944;3293;1036
data,1251756000000,1944;4980;1036
data,1157061600000,1944;3813;1036
data,1304605164659,1944;11088;1036
data,1280613600000,1944;3741;1036
data,1177970400000,1944;871;1036
data,1257030000000,1944;2204;1036
data,1241128800000,1945;2664;1036
data,1259622000000,1945;6806;1036
data,1264978800000,1945;18084;1036
data,1246399200000,1945;3433;1036
data,1230764400000,1945;8150;1036
data,1288566000000,1945;15133;1036
data,1222812000000,1945;2778;1036
data,1285884000000,1945;4171;1036
data,1272664800000,1946;2887;1036
data,1249077600000,1946;9969;1036
data,1296514800000,1946;2757;1036
data,1217541600000,1946;13638;1036
data,1293836400000,1946;11094;1036
data,1188597600000,1946;8926;1036
data,1280613600000,1946;5065;1036
data,1304676498901,1946;808;1036
data,1170284400000,1946;4332;1036
data,1293836400000,1946;6572;1036
data,1217541600000,1946;6010;1036
data,1204326000000,1946;9352;1036
data,1254348000000,1946;1354;1036
data,1172703600000,1946;831;1036
data,1241128800000,1946;2828;1036
data,1207000800000,1946;11032;1036
data,1254348000000,1946;1551;1036
data,1275343200000,1946;15192;1036
data,1288566000000,1946;31;1036
data,1259622000000,1946;1569;1036
data,1249077600000,1946;8305;1036
data,1146434400000,1946;14393;1036
data,1277935200000,1946;4469;1036
data,1288566000000,1946;1670;1036
data,1249077600000,1946;958;1036
data,1285884000000,1946;11098;1036
data,1288566000000,1946;5141;1036
data,1159653600000,1946;4784;1036
data,1230764400000,1946;16007;1036
data,1298934000000,1946;1385;1037
data,1298934000000,1946;4228;1038
data,1275343200000,1946;4799;1038
data,1183240800000,1946;7334;1038
data,1264978800000,1946;15102;1038
data,1298934000000,1946;2006;1038
data,1191189600000,1946;2559;1038
data,1183240800000,1946;10050;1038
data,1222812000000,1946;1214;1038
data,1193871600000,1946;14372;1038
data,1154383200000,1946;17631;1038
data,1177970400000,1946;8401;1038
data,1162335600000,1946;1425;1038
data,1220220000000,1946;16134;1038
data,1214863200000,1946;16885;1038
data,1209592800000,1946;4848;1038
data,1288566000000,1946;16184;1038
data,1177970400000,1946;3940;1038
data,1251756000000,1946;2954;1038
data,1293836400000,1946;2062;1038
data,1246399200000,1946;826;1038
data,1238536800000,1947;1014;1038
data,1270072800000,1947;816;1038
data,1214863200000,1947;2443;1038
data,1212271200000,1947;922;1038
data,1275343200000,1947;13940;1038
data,1214863200000,1947;12642;1038
data,1304700079088,1947;9;1038
data,1298934000000,1947;6919;1038
data,1170284400000,1947;572;1038
data,1272664800000,1947;3732;1038
data,1228086000000,1947;6042;1038
data,1249077600000,1947;2640;1038
data,1162335600000,1947;6041;1038
data,1130799600000,1948;5867;1038
data,1214863200000,1948;4325;1038
data,1212271200000,1948;12387;1038
data,1188597600000,1948;2965;1038
data,1172703600000,1948;6038;1038
data,1193871600000,1948;3564;1038
data,1185919200000,1948;193;1038
data,1151704800000,1948;12092;1038
data,1283292000000,1948;15498;1038
data,1230764400000,1948;18502;1038
data,1207000800000,1949;16188;1038
data,1193871600000,1949;3584;1038
data,1204326000000,1949;6299;1038
data,1175378400000,1949;11001;1038
data,1267398000000,1949;11002;1038
data,1193871600000,1949;817;1038
data,1280613600000,1949;16271;1038
data,1275343200000,1949;2948;1038
data,1288566000000,1949;11001;1038
data,1209592800000,1949;6765;1038
data,1277935200000,1949;8392;1038
data,1138748400000,1949;2449;1039
data,1291158000000,1949;2965;1039
data,1262300400000,1949;211;1039
data,1291158000000,1949;2828;1039
data,1238536800000,1950;18536;1039
data,1251756000000,1950;16021;1039
data,1285884000000,1950;8926;1039
data,1122847200000,1950;12135;1039
data,1249077600000,1950;17065;1039
data,1212271200000,1950;12604;1039
data,1191189600000,1950;13642;1039
data,1270072800000,1950;6823;1039
data,1185919200000,1950;16464;1039
data,1122847200000,1950;1545;1039
data,1243807200000,1950;2965;1039
data,1204326000000,1950;7692;1039
data,1188597600000,1950;17372;1039
data,1285884000000,1950;11635;1039
data,1249077600000,1950;5649;1039
data,1275343200000,1950;14805;1039
data,1228086000000,1950;2436;1039
data,1214863200000,1950;8731;1039
data,1275343200000,1950;9810;1039
data,1241128800000,1950;10095;1039
data,1275343200000,1950;11973;1039
data,1212271200000,1950;1444;1039
data,1262300400000,1950;6760;1039
data,1191189600000,1950;827;1039
data,1296514800000,1950;16852;1039
data,1164927600000,1950;2204;1039
data,1238536800000,1950;12627;1039
data,1193871600000,1950;15109;1039
data,1275343200000,1950;6009;1039
data,1180648800000,1950;10508;1039
data,1275343200000,1950;1537;1039
data,1280613600000,1950;8071;1039
data,1209592800000,1950;12990;1039
data,1151704800000,1950;6633;1039
data,1285884000000,1950;17256;1039
data,1185919200000,1950;10833;1039
data,1291158000000,1950;12612;1039
data,1151704800000,1950;10500;1039
data,1251756000000,1950;16902;1039
data,1254348000000,1950;4875;1039
data,1267398000000,1950;17065;1039
data,1233442800000,1950;18115;1039
data,1291158000000,1950;10839;1039
data,1217541600000,1950;17577;1039
data,1285884000000,1950;2003;1039
data,1304677400149,1950;2621;1039
data,1230764400000,1950;4531;1039
data,1270072800000,1950;10220;1039
data,1225494000000,1950;3177;1039
data,1296514800000,1951;852;1039
data,1251756000000,1951;4468;1039
data,1201820400000,1951;4670;1039
data,1257030000000,1951;15473;1039
data,1249077600000,1951;2602;1039
data,1157061600000,1951;16595;1039
data,1212271200000,1952;1001;1039
data,1217541600000,1952;17734;1039
data,1275343200000,1952;3451;1039
data,1264978800000,1952;13345;1039
data,1235862000000,1952;12648;1039
data,1212271200000,1952;14874;1039
data,1196463600000,1952;5598;1039
data,1209592800000,1952;3062;1039
data,1296514800000,1952;6017;1039
data,1270072800000,1952;8224;1039
data,1138748400000,1952;13938;1039
data,1212271200000,1952;11627;1039
data,1249077600000,1953;3423;1039
data,1285884000000,1953;6262;1039
data,1241128800000,1953;4087;1039
data,1162335600000,1953;16411;1039
data,1288566000000,1953;18706;1039
data,1157061600000,1953;2580;1039
data,1222812000000,1953;8951;1039
data,1241128800000,1953;4841;1039
data,1241128800000,1953;13269;1039
data,1230764400000,1953;10214;1039
data,1238536800000,1954;1256;1039
data,1217541600000,1954;6618;1039
data,1228086000000,1954;15486;1039
data,1293836400000,1954;14367;1039
data,1277935200000,1954;5628;1039
data,1267398000000,1955;4320;1039
data,1180648800000,1955;1801;1039
data,1238536800000,1955;809;1039
data,1191189600000,1955;2574;1040
data,1288566000000,1955;7347;1040
data,1277935200000,1955;9451;1040
data,1251756000000,1955;3244;1040
data,1257030000000,1955;9;1040
data,1230764400000,1955;5988;1040
data,1251756000000,1955;3205;1040
data,1257030000000,1955;14973;1040
data,1201820400000,1955;2172;1040
data,1214863200000,1955;16026;1040
data,1280613600000,1955;745;1040
data,1238536800000,1955;10580;1040
data,1288566000000,1955;6011;1040
data,1262300400000,1955;2681;1040
data,1238536800000,1955;5782;1040
data,1180648800000,1955;18016;1040
data,1298934000000,1955;18565;1040
data,1280613600000,1955;14646;1040
data,1183240800000,1955;4916;1040
data,1162335600000,1955;6060;1040
data,1225494000000,1955;12292;1040
data,1272664800000,1955;8481;1040
data,1275343200000,1955;3030;1040
data,1243807200000,1955;755;1040
data,1243807200000,1955;7799;1040
data,1217541600000,1955;13967;1040
data,1191189600000,1955;14055;1040
data,1154383200000,1955;16706;1040
data,1241128800000,1955;1614;1040
data,1267398000000,1955;13616;1040
data,1204326000000,1955;18608;1040
data,1246399200000,1955;3593;1040
data,1159653600000,1955;1041;1040
data,1264978800000,1955;5254;1040
data,1243807200000,1955;7835;1040
data,1212271200000,1955;15657;1040
data,1298934000000,1955;1714;1040
data,1230764400000,1955;4946;1040
data,1209592800000,1955;8690;1040
data,1185919200000,1955;7824;1040
data,1283292000000,1955;2699;1040
data,1167606000000,1955;6117;1040
data,1225494000000,1955;3525;1040
data,1214863200000,1956;14065;1040
data,1199142000000,1956;9807;1040
data,1291158000000,1956;12199;1040
data,1259622000000,1956;11771;1040
data,1272664800000,1956;7713;1040
data,1122847200000,1956;11042;1040
data,1164927600000,1956;1879;1040
data,1280613600000,1956;6337;1040
data,1183240800000,1956;10487;1040
data,1257030000000,1956;15477;1040
data,1288566000000,1956;7883;1040
data,1212271200000,1956;5498;1040
data,1235862000000,1956;10908;1040
data,1241128800000,1956;16271;1040
data,1175378400000,1956;6329;1040
data,1180648800000,1956;700;1040
data,1170284400000,1956;11579;1040
data,1262300400000,1956;4830;1040
data,1304689007276,1956;15448;1040
data,1209592800000,1957;4615;1040
data,1241128800000,1957;3420;1040
data,1228086000000,1957;2468;1040
data,1204326000000,1957;9649;1040
data,1209592800000,1957;4435;1041
data,1230764400000,1957;14581;1041
data,1162335600000,1957;10650;1041
data,1262300400000,1957;10609;1041
data,1209592800000,1957;11625;1041
data,1246399200000,1957;16843;1041
data,1277935200000,1957;5505;1041
data,1267398000000,1957;11481;1041
data,1272664800000,1957;1573;1041
data,1122847200000,1957;2638;1041
data,1257030000000,1957;7837;1041
data,1212271200000,1957;14288;1041
data,1225494000000,1957;13407;1041
data,1207000800000,1957;11481;1041
data,1212271200000,1957;3204;1041
data,1199142000000,1957;7075;1041
data,1214863200000,1957;6633;1041
data,1235862000000,1957;11623;1041
data,1185919200000,1957;11552;1041
data,1225494000000,1957;2982;1041
data,1175378400000,1957;6523;1041
data,1251756000000,1957;5767;1041
data,1214863200000,1957;1739;1041
data,1283292000000,1958;330;1041
data,1272664800000,1958;261;1041
data,1201820400000,1958;4278;1041
data,1204326000000,1958;173;1041
data,1296514800000,1958;16843;1041
data,1212271200000,1958;3520;1041
data,1251756000000,1958;14305;1041
data,1291158000000,1958;12135;1041
data,1285884000000,1958;16908;1041
data,1272664800000,1959;2541;1041
data,1164927600000,1959;7516;1041
data,1207000800000,1959;850;1041
data,1251756000000,1959;4873;1041
data,1291158000000,1959;3428;1041
data,1264978800000,1959;734;1041
data,1196463600000,1959;17564;1041
data,1235862000000,1959;6627;1041
data,1238536800000,1959;17190;1041
data,1233442800000,1959;1180;1041
data,1199142000000,1959;6016;1041
data,1249077600000,1959;5117;1041
data,1283292000000,1959;5637;1041
data,1193871600000,1959;18509;1041
data,1277935200000,1959;5100;1041
data,1235862000000,1959;9872;1041
data,1259622000000,1959;2533;1041
data,1183240800000,1959;816;1041
data,1225494000000,1959;3545;1041
data,1277935200000,1960;7279;1041
data,1298934000000,1960;10872;1041
data,1254348000000,1960;1265;1041
data,1288566000000,1960;9336;1041
data,1251756000000,1960;6133;1041
data,1214863200000,1960;1565;1041
data,1293836400000,1960;4318;1041
data,1220220000000,1960;17094;1041
data,1283292000000,1960;2618;1041
data,1304597964799,1960;3752;1041
data,1267398000000,1960;5117;1041
data,1277935200000,1960;5089;1041
data,1257030000000,1960;7051;1041
data,1185919200000,1960;15473;1041
data,1164927600000,1960;6185;1041
data,1288566000000,1960;3299;1041
data,1222812000000,1960;439;1041
data,1249077600000,1960;15865;1041
data,1238536800000,1960;9469;1041
data,1175378400000,1960;1671;1041
data,1288566000000,1960;5900;1041
data,1220220000000,1960;14860;1041
data,1204326000000,1960;13257;1041
data,1243807200000,1960;302;1041
data,1277935200000,1960;10220;1041
data,1222812000000,1960;9791;1041
data,1264978800000,1960;17734;1041
data,1285884000000,1960;16271;1041
data,1214863200000,1960;2638;1041
data,1157061600000,1960;5900;1041
data,1296514800000,1960;17760;1041
data,1241128800000,1960;5787;1041
data,1209592800000,1960;4532;1041
data,1296514800000,1960;2576;1041
data,1293836400000,1960;13938;1041
data,1204326000000,1960;6120;1041
data,1209592800000,1960;4841;1041
data,1249077600000,1960;8468;1041
data,1230764400000,1960;4346;1041
data,1180648800000,1960;7899;1041
data,1249077600000,1960;11552;1041
data,1207000800000,1960;10759;1041
data,1162335600000,1960;15034;1041
data,1183240800000,1960;10680;1041
data,1280613600000,1960;13559;1041
data,1238536800000,1960;17285;1041
data,1296514800000,1960;10105;1041
data,1243807200000,1960;442;1041
data,1280613600000,1960;11703;1041
data,1291158000000,1960;7078;1041
data,1304598163825,1960;1203;1041
data,1193871600000,1960;11227;1041
data,1249077600000,1960;12292;1041
data,1243807200000,1960;1514;1041
data,1207000800000,1960;3437;1041
data,1217541600000,1960;745;1041
data,1285884000000,1960;1650;1041
data,1293836400000,1960;3241;1041
data,1164927600000,1960;377;1041
data,1185919200000,1960;2214;1041
data,1298934000000,1961;8276;1041
