
New Run at  09/17/2015 09:29:20
, Time, RandomReward; LinUCBReward; 
data,1272664800000,2167;11524
data,1214863200000,2169;11540
data,1288566000000,2173;11554
data,1262300400000,2174;11564
data,1304604457306,2178;11577
data,1235862000000,2179;11592
data,1262300400000,2180;11606
data,1228086000000,2184;11617
data,1222812000000,2186;11636
data,1288566000000,2187;11646
data,1151704800000,2187;11664
data,1201820400000,2188;11679
data,1296514800000,2189;11696
data,1193871600000,2191;11709
data,1291158000000,2201;11724
data,1209592800000,2204;11744
data,1193871600000,2206;11760
data,1212271200000,2209;11776
data,1183240800000,2212;11794
data,1214863200000,2213;11809
data,1241128800000,2214;11826
data,1259622000000,2219;11840
data,1146434400000,2223;11852
data,1298934000000,2223;11870
data,1170284400000,2226;11884
data,1267398000000,2230;11902
data,1188597600000,2233;11917
data,1283292000000,2233;11934
data,1191189600000,2237;11949
data,1159653600000,2238;11968
data,1230764400000,2238;11982
data,1272664800000,2239;11992
data,1225494000000,2240;12010
data,1162335600000,2240;12025
data,1291158000000,2240;12036
data,1193871600000,2246;12049
data,1275343200000,2249;12060
data,1157061600000,2252;12074
data,1214863200000,2252;12091
data,1196463600000,2254;12107
data,1280613600000,2256;12122
data,1220220000000,2258;12134
data,1283292000000,2260;12145
data,1209592800000,2260;12165
data,1283292000000,2263;12178
data,1257030000000,2263;12195
data,1291158000000,2265;12211
data,1233442800000,2265;12233
data,1304692300531,2269;12251
data,1264978800000,2270;12266
data,1243807200000,2271;12285
data,1157061600000,2274;12310
data,1291158000000,2274;12321
data,1267398000000,2276;12338
data,1199142000000,2277;12354
data,1264978800000,2279;12370
data,1280613600000,2280;12382
data,1285884000000,2283;12391
data,1296514800000,2285;12407
data,1288566000000,2286;12418
data,1212271200000,2288;12429
data,1151704800000,2288;12440
data,1228086000000,2288;12453
data,1241128800000,2291;12461
data,1209592800000,2294;12479
data,1277935200000,2294;12491
data,1193871600000,2296;12507
data,1146434400000,2297;12524
data,1283292000000,2300;12542
data,1228086000000,2302;12557
data,1280613600000,2304;12566
data,1285884000000,2306;12578
data,1214863200000,2313;12596
data,1193871600000,2317;12611
data,1209592800000,2320;12629
data,1270072800000,2322;12641
data,1293836400000,2325;12653
data,1154383200000,2325;12669
data,1235862000000,2329;12689
data,1264978800000,2331;12705
data,1270072800000,2334;12722
data,1296514800000,2335;12739
data,1222812000000,2337;12752
data,1270072800000,2338;12766
data,1230764400000,2341;12782
data,1304596448096,2341;12802
data,1183240800000,2344;12818
data,1138748400000,2345;12833
data,1167606000000,2347;12848
data,1293836400000,2348;12859
data,1304932908695,2349;12869
data,1214863200000,2354;12889
data,1304600313722,2356;12899
data,1138748400000,2357;12911
data,1272664800000,2358;12924
data,1288566000000,2363;12937
data,1262300400000,2363;12953
data,1230764400000,2364;12968
data,1275343200000,2365;12983
data,1257030000000,2368;13000
data,1214863200000,2370;13016
data,1285884000000,2371;13031
data,1259622000000,2373;13049
data,1257030000000,2375;13060
data,1159653600000,2378;13076
data,1183240800000,2380;13092
data,1230764400000,2381;13109
data,1207000800000,2384;13125
data,1209592800000,2388;13136
data,1214863200000,2389;13155
data,1262300400000,2392;13172
data,1220220000000,2396;13183
data,1130799600000,2396;13196
data,1170284400000,2397;13210
data,1267398000000,2400;13227
data,1159653600000,2402;13241
data,1243807200000,2404;13259
data,1241128800000,2405;13278
data,1296514800000,2405;13296
data,1257030000000,2410;13320
data,1193871600000,2412;13337
data,1304667929902,2415;13352
data,1288566000000,2417;13366
data,1257030000000,2418;13382
data,1291158000000,2421;13398
data,1212271200000,2422;13413
data,1207000800000,2422;13426
data,1304607128105,2425;13443
data,1249077600000,2428;13460
data,1296514800000,2430;13480
data,1288566000000,2432;13497
data,1201820400000,2432;13514
data,1214863200000,2432;13539
data,1304934717026,2435;13556
data,1175378400000,2437;13570
data,1201820400000,2441;13583
data,1241128800000,2442;13602
data,1277935200000,2445;13619
data,1241128800000,2447;13633
data,1257030000000,2453;13650
data,1267398000000,2457;13663
data,1214863200000,2459;13678
data,1201820400000,2462;13695
data,1220220000000,2466;13716
data,1267398000000,2467;13729
data,1257030000000,2468;13739
data,1230764400000,2470;13751
data,1249077600000,2471;13770
data,1217541600000,2474;13787
data,1222812000000,2476;13803
data,1285884000000,2479;13815
data,1204326000000,2482;13834
data,1251756000000,2482;13846
data,1259622000000,2484;13864
data,1220220000000,2486;13877
data,1241128800000,2488;13892
data,1283292000000,2491;13908
data,1207000800000,2491;13924
data,1233442800000,2494;13940
data,1304935830439,2497;13957
data,1220220000000,2498;13972
data,1209592800000,2499;13994
data,1185919200000,2499;14008
data,1217541600000,2501;14020
data,1283292000000,2502;14037
data,1162335600000,2503;14053
data,1204326000000,2503;14065
data,1277935200000,2505;14080
data,1254348000000,2507;14098
data,1296514800000,2509;14114
data,1243807200000,2513;14130
data,1243807200000,2514;14151
data,1146434400000,2516;14172
data,1238536800000,2518;14193
data,1214863200000,2521;14204
data,1291158000000,2524;14223
data,1246399200000,2526;14242
data,1257030000000,2531;14253
data,1230764400000,2532;14268
data,1209592800000,2532;14282
data,1267398000000,2535;14298
data,1162335600000,2536;14312
data,1191189600000,2537;14334
data,1254348000000,2541;14355
data,1199142000000,2543;14368
data,1288566000000,2544;14388
data,1162335600000,2544;14408
data,1196463600000,2547;14427
data,1283292000000,2548;14443
data,1199142000000,2551;14466
data,1262300400000,2551;14481
data,1257030000000,2552;14496
data,1249077600000,2552;14510
data,1291158000000,2553;14521
data,1249077600000,2553;14537
data,1207000800000,2557;14551
data,1264978800000,2560;14564
data,1304934693457,2561;14580
data,1209592800000,2561;14596
data,1291158000000,2562;14614
data,1267398000000,2563;14637
data,1270072800000,2564;14657
data,1270072800000,2568;14676
data,1291158000000,2570;14692
data,1214863200000,2570;14711
data,1220220000000,2573;14730
data,1257030000000,2573;14750
data,1259622000000,2574;14763
data,1214863200000,2574;14774
data,1235862000000,2578;14791
data,1259622000000,2582;14810
data,1254348000000,2585;14830
data,1277935200000,2587;14841
data,1230764400000,2590;14860
data,1230764400000,2592;14872
data,1225494000000,2594;14890
data,1199142000000,2596;14906
data,1246399200000,2597;14921
data,1291158000000,2599;14938
data,1241128800000,2600;14952
data,1272664800000,2605;14968
data,1270072800000,2605;14982
data,1180648800000,2609;15001
data,1257030000000,2613;15022
data,1270072800000,2616;15033
data,1246399200000,2618;15048
data,1283292000000,2621;15069
data,1241128800000,2624;15091
data,1280613600000,2628;15102
data,1191189600000,2632;15120
data,1296514800000,2633;15132
data,1204326000000,2637;15145
data,1222812000000,2639;15161
data,1167606000000,2640;15181
data,1204326000000,2641;15193
data,1280613600000,2642;15210
data,1217541600000,2642;15223
data,1212271200000,2644;15239
data,1304682155067,2647;15250
data,1201820400000,2647;15261
data,1288566000000,2652;15278
data,1238536800000,2654;15302
data,1277935200000,2656;15310
data,1285884000000,2656;15322
data,1275343200000,2656;15336
data,1233442800000,2656;15351
data,1183240800000,2656;15366
data,1212271200000,2656;15384
data,1214863200000,2663;15399
data,1222812000000,2667;15419
data,1214863200000,2671;15437
data,1199142000000,2674;15450
data,1249077600000,2675;15464
data,1214863200000,2676;15474
data,1293836400000,2676;15486
data,1220220000000,2677;15502
data,1264978800000,2677;15522
data,1185919200000,2680;15538
data,1204326000000,2684;15556
data,1199142000000,2684;15573
data,1217541600000,2687;15581
data,1283292000000,2688;15592
data,1246399200000,2693;15614
data,1262300400000,2695;15629
data,1283292000000,2696;15641
data,1199142000000,2696;15654
data,1291158000000,2698;15667
data,1267398000000,2701;15683
data,1214863200000,2702;15700
data,1233442800000,2707;15721
data,1272664800000,2709;15733
data,1212271200000,2711;15751
data,1254348000000,2713;15771
data,1230764400000,2713;15786
data,1222812000000,2714;15800
data,1291158000000,2718;15816
data,1275343200000,2723;15823
data,1257030000000,2725;15841
data,1183240800000,2725;15855
data,1125525600000,2727;15868
data,1259622000000,2727;15888
data,1164927600000,2729;15903
data,1304676527726,2731;15918
data,1228086000000,2736;15933
data,1280613600000,2736;15951
data,1251756000000,2739;15962
data,1241128800000,2740;15979
data,1146434400000,2742;15994
data,1288566000000,2744;16002
data,1233442800000,2749;16023
data,1212271200000,2752;16040
data,1293836400000,2755;16052
data,1233442800000,2756;16067
data,1235862000000,2760;16081
data,1214863200000,2762;16094
data,1249077600000,2764;16110
data,1285884000000,2765;16125
data,1228086000000,2768;16135
data,1207000800000,2771;16149
data,1251756000000,2773;16166
data,1238536800000,2774;16180
data,1214863200000,2776;16199
data,1151704800000,2778;16219
data,1272664800000,2780;16237
data,1199142000000,2783;16257
data,1199142000000,2784;16273
data,1293836400000,2785;16288
data,1251756000000,2785;16303
data,1246399200000,2789;16319
data,1249077600000,2793;16329
data,1164927600000,2795;16341
data,1162335600000,2797;16359
data,1235862000000,2797;16381
data,1264978800000,2800;16399
data,1167606000000,2802;16413
data,1270072800000,2804;16426
data,1162335600000,2805;16441
data,1264978800000,2807;16457
data,1293836400000,2809;16471
data,1180648800000,2812;16482
data,1212271200000,2814;16499
data,1251756000000,2814;16518
data,1277935200000,2817;16531
data,1235862000000,2819;16543
data,1304934699621,2822;16559
data,1230764400000,2823;16577
data,1246399200000,2825;16591
data,1162335600000,2829;16603
data,1285884000000,2833;16616
data,1277935200000,2835;16627
data,1217541600000,2837;16640
data,1228086000000,2841;16653
data,1254348000000,2846;16666
data,1296514800000,2846;16681
data,1283292000000,2848;16700
data,1291158000000,2848;16706
data,1180648800000,2851;16722
data,1214863200000,2854;16742
data,1283292000000,2856;16758
data,1204326000000,2861;16789
data,1170284400000,2864;16802
data,1238536800000,2866;16819
data,1204326000000,2867;16832
data,1233442800000,2871;16852
data,1267398000000,2872;16863
data,1201820400000,2874;16880
data,1277935200000,2876;16895
data,1283292000000,2878;16914
data,1304668057406,2881;16929
data,1196463600000,2885;16946
data,1209592800000,2886;16964
data,1262300400000,2886;16983
data,1249077600000,2888;17003
data,1228086000000,2890;17022
data,1249077600000,2891;17038
data,1296514800000,2893;17049
data,1267398000000,2897;17058
data,1280613600000,2898;17069
data,1264978800000,2898;17087
data,1233442800000,2901;17104
data,1288566000000,2903;17121
data,1233442800000,2903;17136
data,1235862000000,2903;17160
data,1209592800000,2906;17177
data,1230764400000,2910;17197
data,1272664800000,2910;17216
data,1272664800000,2912;17237
data,1291158000000,2917;17252
data,1222812000000,2920;17271
data,1143842400000,2920;17289
data,1222812000000,2922;17308
data,1222812000000,2925;17329
data,1193871600000,2928;17341
data,1283292000000,2930;17351
data,1238536800000,2932;17370
data,1275343200000,2935;17388
data,1291158000000,2937;17407
data,1277935200000,2938;17426
data,1249077600000,2941;17441
data,1193871600000,2944;17461
data,1285884000000,2947;17474
data,1304934693398,2948;17491
data,1233442800000,2948;17511
data,1225494000000,2951;17526
data,1272664800000,2953;17540
data,1254348000000,2954;17555
data,1298934000000,2960;17573
data,1175378400000,2962;17587
data,1249077600000,2962;17598
data,1249077600000,2965;17617
data,1212271200000,2968;17632
data,1180648800000,2973;17644
data,1175378400000,2975;17658
data,1257030000000,2975;17677
data,1288566000000,2976;17688
data,1293836400000,2978;17704
data,1228086000000,2978;17728
data,1280613600000,2980;17744
data,1272664800000,2984;17765
data,1238536800000,2986;17779
data,1257030000000,2987;17795
data,1222812000000,2989;17812
data,1267398000000,2989;17829
data,1291158000000,2990;17848
data,1209592800000,2991;17867
data,1204326000000,2993;17883
data,1159653600000,2994;17898
data,1225494000000,2995;17917
data,1238536800000,2997;17929
data,1233442800000,2998;17943
data,1207000800000,2999;17965
data,1262300400000,2999;17982
data,1280613600000,3000;17995
data,1214863200000,3002;18015
