Õı³£Êı¾İ£¬Õı³£½á¹û
New Run at  12/23/2016 10:20:37
, Time, RandomReward; LinUCBReward; 
data,1288566000000,1479;10159;7447
data,1249077600000,1479;72;7448
data,1214863200000,1479;12288;7448
data,1254348000000,1479;4166;7449
data,1196463600000,1479;5918;7449
data,1207000800000,1479;4809;7449
data,1291158000000,1479;3383;7449
data,1246399200000,1479;13531;7449
data,1209592800000,1479;9977;7450
data,1298934000000,1479;72;7451
data,1204326000000,1479;8790;7451
data,1270072800000,1480;4323;7451
data,1228086000000,1480;18647;7451
data,1207000800000,1480;11977;7451
data,1304596479672,1480;11937;7451
data,1254348000000,1480;5504;7451
data,1262300400000,1481;2451;7451
data,1283292000000,1481;12078;7451
data,1249077600000,1481;9855;7452
data,1222812000000,1481;15764;7453
data,1196463600000,1481;1459;7454
data,1220220000000,1481;11979;7454
data,1225494000000,1481;12099;7454
data,1246399200000,1481;17760;7454
data,1188597600000,1481;67;7455
data,1212271200000,1481;10572;7455
data,1217541600000,1481;630;7456
data,1122847200000,1481;998;7457
data,1296514800000,1481;12119;7457
data,1217541600000,1481;2013;7457
data,1254348000000,1481;356;7457
data,1143842400000,1481;11604;7458
data,1235862000000,1481;9907;7458
data,1212271200000,1481;16363;7458
data,1220220000000,1481;4906;7458
data,1214863200000,1481;1001;7459
data,1157061600000,1481;15771;7459
data,1262300400000,1481;1075;7459
data,1275343200000,1481;4428;7459
data,1283292000000,1481;5440;7459
data,1217541600000,1482;11795;7459
data,1136070000000,1482;1795;7460
data,1214863200000,1482;10172;7461
data,1228086000000,1482;6185;7461
data,1235862000000,1482;67;7462
data,1272664800000,1482;11795;7462
data,1251756000000,1482;472;7462
data,1293836400000,1483;1122;7463
data,1288566000000,1483;12351;7463
data,1241128800000,1483;1675;7463
data,1296514800000,1483;1369;7464
data,1257030000000,1483;6176;7464
data,1154383200000,1483;285;7465
data,1209592800000,1484;5517;7465
data,1259622000000,1484;3745;7465
data,1262300400000,1484;9807;7465
data,1207000800000,1484;14869;7465
data,1272664800000,1484;1021;7465
data,1238536800000,1484;14632;7465
data,1288566000000,1484;11201;7465
data,1149112800000,1484;11481;7465
data,1241128800000,1484;8696;7465
data,1291158000000,1484;154;7466
data,1230764400000,1484;7340;7467
data,1151704800000,1484;1905;7467
data,1267398000000,1484;951;7467
data,1288566000000,1484;7119;7467
data,1230764400000,1484;644;7467
data,1270072800000,1484;4427;7467
data,1222812000000,1484;72;7468
data,1293836400000,1484;8738;7469
data,1214863200000,1485;1253;7470
data,1212271200000,1485;3771;7470
data,1230764400000,1485;9010;7470
data,1246399200000,1485;4793;7470
data,1291158000000,1485;12160;7471
data,1288566000000,1485;2640;7471
data,1257030000000,1485;299;7472
data,1270072800000,1485;8501;7472
data,1167606000000,1485;602;7473
data,1241128800000,1485;4774;7474
data,1204326000000,1485;7497;7475
data,1277935200000,1485;9926;7476
data,1191189600000,1485;9993;7476
data,1193871600000,1485;4822;7476
data,1264978800000,1485;3132;7477
data,1270072800000,1485;17329;7477
data,1175378400000,1485;16478;7477
data,1254348000000,1485;1833;7477
data,1270072800000,1485;1021;7478
data,1138748400000,1485;2442;7479
data,1277935200000,1485;7007;7479
data,1291158000000,1485;140;7479
data,1222812000000,1485;7831;7479
data,1225494000000,1485;523;7479
data,1257030000000,1486;17541;7479
data,1254348000000,1486;12803;7480
data,1196463600000,1486;924;7481
data,1296514800000,1486;15817;7481
data,1136070000000,1486;6362;7481
data,1214863200000,1486;8591;7481
data,1262300400000,1486;14851;7481
data,1259622000000,1486;3992;7482
data,1243807200000,1486;4023;7482
data,1193871600000,1486;4509;7482
data,1280613600000,1486;3557;7483
data,1235862000000,1486;7411;7483
data,1230764400000,1486;8488;7483
data,1262300400000,1486;2013;7483
data,1277935200000,1486;1895;7483
data,1228086000000,1486;15446;7483
data,1283292000000,1487;7007;7483
data,1222812000000,1487;1447;7483
data,1185919200000,1487;11833;7483
data,1222812000000,1487;1886;7483
data,1185919200000,1487;360;7483
data,1254348000000,1487;12903;7483
data,1304935842500,1487;4799;7483
data,1262300400000,1487;2629;7483
data,1298934000000,1487;10626;7483
data,1251756000000,1487;5475;7483
data,1233442800000,1487;5299;7484
data,1264978800000,1487;266;7484
data,1193871600000,1487;17427;7484
data,1238536800000,1487;8513;7484
data,1254348000000,1488;1121;7485
data,1291158000000,1488;535;7485
data,1277935200000,1488;5901;7486
data,1133391600000,1488;67;7487
data,1280613600000,1488;9804;7487
data,1254348000000,1488;10689;7487
data,1246399200000,1488;11579;7487
data,1235862000000,1488;12485;7487
data,1272664800000,1488;1584;7487
data,1262300400000,1488;72;7488
data,1162335600000,1488;13401;7488
data,1249077600000,1488;798;7488
data,1267398000000,1488;5123;7489
data,1175378400000,1488;15204;7489
data,1207000800000,1488;1193;7490
data,1188597600000,1488;725;7490
data,1246399200000,1488;3969;7490
data,1204326000000,1488;12121;7490
data,1207000800000,1488;13130;7490
data,1180648800000,1488;785;7490
data,1230764400000,1488;8068;7491
data,1180648800000,1488;7730;7491
data,1172703600000,1488;3032;7492
data,1262300400000,1488;5670;7492
data,1288566000000,1488;14906;7492
data,1285884000000,1488;4865;7492
data,1238536800000,1488;5797;7493
data,1264978800000,1488;14629;7493
data,1183240800000,1488;12619;7493
data,1233442800000,1488;9729;7493
data,1228086000000,1488;16659;7493
data,1122847200000,1488;79;7493
data,1304676537887,1488;9459;7493
data,1251756000000,1488;3920;7493
data,1212271200000,1488;7766;7493
data,1243807200000,1488;2292;7493
data,1217541600000,1488;12119;7493
data,1225494000000,1488;5186;7494
data,1257030000000,1488;11378;7494
data,1288566000000,1488;212;7495
data,1257030000000,1488;2525;7495
data,1235862000000,1488;15443;7495
data,1225494000000,1488;4127;7495
data,1199142000000,1488;540;7496
data,1280613600000,1488;9063;7496
data,1280613600000,1488;16531;7496
data,1193871600000,1488;6254;7496
data,1241128800000,1488;3373;7496
data,1264978800000,1488;11899;7496
data,1280613600000,1488;61;7497
data,1296514800000,1488;4130;7498
data,1257030000000,1488;8764;7498
data,1304603098545,1488;11050;7498
data,1257030000000,1488;12917;7498
data,1222812000000,1488;159;7499
data,1296514800000,1488;176;7500
data,1259622000000,1488;13900;7500
data,1230764400000,1488;7650;7500
data,1251756000000,1488;1611;7500
data,1230764400000,1488;7123;7500
data,1122847200000,1488;565;7500
data,1257030000000,1488;212;7500
data,1280613600000,1488;959;7501
data,1241128800000,1488;15839;7501
data,1246399200000,1488;1937;7501
data,1196463600000,1488;12351;7501
data,1288566000000,1488;501;7502
data,1251756000000,1488;13843;7502
data,1257030000000,1488;157;7503
data,1283292000000,1488;13843;7503
data,1270072800000,1488;2054;7503
data,1185919200000,1488;15249;7503
data,1280613600000,1488;7327;7503
data,1249077600000,1488;6887;7504
data,1122847200000,1488;8046;7504
data,1204326000000,1488;8384;7504
data,1277935200000,1488;11183;7504
data,1170284400000,1488;3160;7504
data,1288566000000,1488;4174;7504
data,1251756000000,1488;6454;7504
data,1241128800000,1488;2947;7504
data,1304604822821,1488;2828;7504
data,1209592800000,1488;3373;7505
data,1183240800000,1488;67;7506
data,1183240800000,1488;10433;7506
data,1243807200000,1488;51;7507
data,1209592800000,1488;1090;7508
data,1304934662247,1488;15133;7508
data,1251756000000,1488;2502;7508
data,1162335600000,1488;13087;7509
data,1259622000000,1488;8975;7509
data,1249077600000,1488;12703;7509
data,1191189600000,1488;1017;7510
data,1141167600000,1488;6221;7510
data,1272664800000,1488;18553;7510
data,1196463600000,1488;10078;7510
data,1172703600000,1488;3641;7510
data,1291158000000,1489;7784;7510
data,1277935200000,1489;421;7510
data,1277935200000,1489;920;7510
data,1291158000000,1489;352;7511
data,1241128800000,1489;14139;7511
data,1238536800000,1489;6137;7511
data,1246399200000,1489;14954;7511
data,1272664800000,1489;1337;7511
data,1277935200000,1489;2845;7511
data,1204326000000,1489;5503;7512
data,1222812000000,1489;8173;7512
data,1288566000000,1489;7821;7512
data,1283292000000,1489;15135;7513
data,1209592800000,1489;13581;7513
data,1275343200000,1489;18583;7513
data,1249077600000,1489;3068;7513
data,1214863200000,1489;154;7514
data,1280613600000,1489;285;7515
data,1212271200000,1489;5141;7515
data,1251756000000,1489;5787;7515
data,1293836400000,1489;18350;7515
data,1246399200000,1489;5503;7515
data,1157061600000,1489;6493;7516
data,1257030000000,1489;17565;7517
data,1243807200000,1489;9822;7517
data,1280613600000,1489;3460;7518
data,1288566000000,1489;14143;7518
data,1304693855952,1489;3920;7518
data,1296514800000,1489;2792;7519
data,1251756000000,1489;1887;7519
data,1241128800000,1489;4709;7519
data,1204326000000,1489;15498;7519
data,1133391600000,1489;1412;7520
data,1146434400000,1489;11597;7520
data,1304700050673,1490;11768;7521
data,1199142000000,1490;3113;7521
data,1204326000000,1490;7358;7522
data,1209592800000,1490;1672;7523
data,1249077600000,1490;4615;7523
data,1267398000000,1490;3057;7524
data,1175378400000,1490;8870;7524
data,1283292000000,1490;14143;7524
data,1267398000000,1490;4283;7524
data,1228086000000,1490;2442;7525
data,1259622000000,1490;8884;7525
data,1298934000000,1490;9847;7526
data,1214863200000,1490;1239;7526
data,1209592800000,1490;493;7526
data,1201820400000,1490;18735;7526
data,1251756000000,1490;1728;7526
data,1283292000000,1490;1153;7526
data,1212271200000,1491;8464;7526
data,1267398000000,1491;1797;7527
data,1270072800000,1491;3719;7528
data,1217541600000,1491;13966;7528
data,1267398000000,1491;429;7528
data,1254348000000,1491;17522;7529
data,1293836400000,1491;15662;7529
data,1220220000000,1491;9982;7529
data,1183240800000,1491;2183;7530
data,1283292000000,1491;14727;7530
data,1251756000000,1491;18735;7530
data,1277935200000,1491;5913;7531
data,1217541600000,1491;9639;7531
data,1204326000000,1491;18182;7531
data,1220220000000,1491;6980;7531
data,1267398000000,1491;13690;7531
data,1183240800000,1491;377;7532
data,1235862000000,1491;9369;7532
data,1257030000000,1491;9970;7532
data,1288566000000,1491;1470;7533
data,1254348000000,1491;8150;7533
data,1285884000000,1491;1934;7533
data,1259622000000,1491;8184;7534
data,1212271200000,1491;16222;7534
data,1251756000000,1491;10036;7534
data,1228086000000,1491;8646;7534
data,1222812000000,1492;13606;7534
data,1304603603261,1492;1919;7534
data,1159653600000,1492;18346;7534
data,1230764400000,1492;5304;7534
data,1141167600000,1492;2717;7534
data,1298934000000,1492;14204;7534
data,1259622000000,1492;11857;7534
data,1288566000000,1492;945;7535
data,1280613600000,1492;2745;7535
data,1193871600000,1492;616;7536
data,1296514800000,1492;2186;7536
data,1164927600000,1492;3566;7536
data,1193871600000,1492;13854;7537
data,1175378400000,1492;12323;7537
data,1259622000000,1493;176;7537
data,1214863200000,1493;6165;7537
data,1267398000000,1493;12164;7537
data,1138748400000,1493;8828;7537
data,1183240800000,1493;1079;7538
data,1304603279544,1493;4075;7538
data,1228086000000,1493;11189;7538
data,1157061600000,1493;13507;7538
data,1204326000000,1493;3516;7538
data,1270072800000,1493;16551;7538
data,1272664800000,1493;5767;7539
data,1257030000000,1493;291;7539
data,1249077600000,1493;3546;7539
data,1209592800000,1493;15161;7539
data,1283292000000,1493;292;7540
data,1175378400000,1493;5141;7540
data,1304600313689,1493;1542;7540
data,1217541600000,1493;11701;7540
data,1146434400000,1493;15989;7541
data,1217541600000,1493;11294;7541
data,1272664800000,1493;17437;7542
data,1264978800000,1493;66;7542
data,1277935200000,1493;4309;7542
data,1209592800000,1493;18346;7542
data,1204326000000,1493;2643;7543
data,1283292000000,1493;3057;7543
data,1204326000000,1493;16644;7543
data,1264978800000,1493;3955;7543
data,1246399200000,1493;14973;7543
data,1228086000000,1493;1017;7543
data,1201820400000,1493;5148;7543
data,1270072800000,1493;9666;7544
data,1288566000000,1493;11640;7544
data,1209592800000,1493;9253;7544
data,1298934000000,1494;18137;7545
data,1267398000000,1494;4126;7545
data,1283292000000,1494;6425;7545
data,1296514800000,1494;3481;7546
data,1254348000000,1494;4836;7546
data,1241128800000,1494;13991;7546
data,1272664800000,1494;227;7547
data,1262300400000,1494;3729;7547
data,1238536800000,1494;1489;7548
data,1183240800000,1494;4099;7548
data,1277935200000,1494;3940;7548
data,1243807200000,1494;5545;7548
data,1243807200000,1494;10407;7548
data,1157061600000,1494;14886;7548
data,1193871600000,1494;8708;7548
data,1267398000000,1494;11477;7548
data,1285884000000,1494;2347;7549
data,1204326000000,1494;1011;7549
data,1225494000000,1494;17390;7549
data,1249077600000,1494;16176;7549
data,1259622000000,1494;13971;7550
data,1293836400000,1494;2467;7550
data,1209592800000,1494;1008;7551
data,1196463600000,1494;928;7552
data,1128117600000,1494;4130;7553
data,1285884000000,1494;938;7553
data,1267398000000,1494;4228;7553
data,1154383200000,1494;3707;7553
data,1196463600000,1494;6186;7553
data,1251756000000,1494;2003;7553
data,1220220000000,1494;4179;7554
data,1262300400000,1494;8259;7555
data,1217541600000,1495;2895;7555
data,1146434400000,1495;3317;7555
data,1257030000000,1495;11339;7555
data,1170284400000,1495;360;7556
data,1167606000000,1496;718;7557
data,1291158000000,1496;1609;7557
data,1280613600000,1496;2979;7557
data,1270072800000,1496;11854;7557
data,1296514800000,1496;952;7558
data,1291158000000,1496;2691;7558
data,1262300400000,1496;18509;7558
data,1257030000000,1496;536;7559
data,1275343200000,1496;993;7559
data,1154383200000,1496;8497;7560
data,1280613600000,1496;12635;7560
data,1243807200000,1496;1573;7560
data,1304689119055,1496;2842;7560
data,1246399200000,1496;1187;7560
data,1270072800000,1496;65;7561
data,1225494000000,1496;14807;7561
data,1304598179008,1496;2025;7561
data,1288566000000,1496;13744;7561
data,1298934000000,1496;7396;7561
data,1264978800000,1496;2633;7561
data,1217541600000,1496;9969;7561
data,1264978800000,1496;58;7561
data,1272664800000,1496;88;7562
data,1183240800000,1496;581;7562
data,1199142000000,1496;4333;7562
data,1275343200000,1496;13581;7562
data,1172703600000,1496;18660;7562
data,1304601255185,1496;1934;7563
data,1280613600000,1496;2717;7563
data,1222812000000,1496;72;7564
data,1230764400000,1496;8764;7564
data,1272664800000,1496;3875;7564
data,1233442800000,1496;253;7565
data,1293836400000,1496;310;7566
data,1233442800000,1496;3600;7566
data,1162335600000,1497;13270;7566
data,1214863200000,1497;18624;7566
data,1283292000000,1498;3324;7567
data,1298934000000,1498;10812;7567
data,1304597047058,1498;15527;7567
data,1241128800000,1498;2853;7568
data,1296514800000,1498;13719;7569
data,1272664800000,1498;707;7570
data,1304676898989,1498;1832;7570
data,1277935200000,1498;10491;7570
data,1170284400000,1498;1790;7570
data,1251756000000,1498;14435;7570
data,1249077600000,1498;4677;7570
data,1233442800000,1498;3243;7570
data,1204326000000,1498;9238;7570
data,1304690131307,1498;689;7571
data,1241128800000,1498;15191;7571
data,1217541600000,1498;79;7571
data,1201820400000,1498;228;7572
data,1225494000000,1498;3424;7572
data,1267398000000,1498;955;7572
data,1296514800000,1498;17631;7572
data,1122847200000,1498;722;7572
data,1217541600000,1498;41;7573
data,1277935200000,1498;4753;7573
data,1183240800000,1498;314;7573
data,1209592800000,1498;6453;7574
data,1280613600000,1498;11715;7574
data,1277935200000,1498;259;7574
data,1293836400000,1499;17236;7574
data,1304698352971,1499;7306;7575
data,1193871600000,1499;8837;7575
data,1185919200000,1499;11919;7575
data,1283292000000,1499;16776;7575
data,1128117600000,1499;7177;7575
data,1122847200000,1500;77;7576
data,1154383200000,1500;10038;7576
data,1298934000000,1500;1694;7576
data,1296514800000,1500;15167;7576
data,1212271200000,1500;2183;7577
data,1283292000000,1501;7644;7577
data,1285884000000,1501;188;7577
data,1217541600000,1501;712;7577
data,1241128800000,1501;1850;7578
data,1246399200000,1502;437;7579
data,1235862000000,1502;1016;7579
data,1254348000000,1502;3057;7579
data,1212271200000,1502;6048;7580
data,1230764400000,1502;2179;7581
data,1267398000000,1502;188;7582
data,1204326000000,1502;195;7582
data,1283292000000,1502;8789;7582
data,1204326000000,1502;3515;7583
data,1196463600000,1502;10857;7583
data,1267398000000,1502;1787;7583
data,1193871600000,1502;1083;7583
data,1293836400000,1502;3603;7583
data,1254348000000,1502;227;7584
data,1277935200000,1502;69;7585
data,1283292000000,1502;429;7586
data,1262300400000,1502;4163;7586
data,1199142000000,1502;91;7587
data,1230764400000,1502;4883;7588
data,1296514800000,1502;12124;7588
data,1304698315254,1502;859;7588
data,1225494000000,1502;12124;7588
data,1270072800000,1502;1043;7589
data,1209592800000,1502;1005;7590
data,1201820400000,1502;4836;7590
data,1304596460217,1502;880;7591
data,1228086000000,1502;2143;7591
data,1228086000000,1502;8808;7591
data,1249077600000,1502;4549;7592
data,1241128800000,1502;1013;7593
data,1249077600000,1502;7097;7593
data,1285884000000,1502;580;7593
data,1167606000000,1502;1711;7593
data,1262300400000,1502;18331;7593
data,1298934000000,1502;11571;7593
data,1262300400000,1502;12551;7593
data,1143842400000,1502;717;7594
data,1272664800000,1502;13962;7594
data,1262300400000,1502;5451;7594
data,1251756000000,1502;3482;7595
data,1222812000000,1502;8808;7596
data,1280613600000,1502;3973;7597
data,1217541600000,1502;5867;7597
data,1125525600000,1502;4276;7597
data,1222812000000,1502;13050;7597
data,1238536800000,1502;6429;7597
data,1141167600000,1502;999;7597
data,1180648800000,1502;826;7597
data,1288566000000,1502;1540;7598
data,1214863200000,1502;17522;7598
data,1249077600000,1502;418;7598
data,1267398000000,1502;14848;7598
data,1272664800000,1502;2757;7598
data,1270072800000,1502;79;7598
data,1204326000000,1502;18408;7599
data,1212271200000,1502;16885;7599
data,1304693860999,1502;72;7600
data,1246399200000,1502;13642;7600
data,1209592800000,1502;6881;7600
data,1133391600000,1502;5639;7600
data,1262300400000,1502;11168;7600
data,1275343200000,1502;8649;7601
data,1230764400000,1502;8115;7601
data,1283292000000,1502;3385;7602
data,1291158000000,1502;11731;7602
data,1214863200000,1502;9987;7602
data,1267398000000,1503;16686;7602
data,1196463600000,1503;16536;7603
data,1183240800000,1503;861;7604
data,1233442800000,1503;3502;7605
data,1257030000000,1503;442;7605
data,1277935200000,1503;7896;7605
data,1222812000000,1503;2030;7605
data,1170284400000,1503;8347;7605
data,1207000800000,1503;3947;7605
data,1222812000000,1503;5101;7605
data,1277935200000,1503;5473;7605
data,1267398000000,1503;5447;7605
data,1304603599954,1503;17726;7605
data,1251756000000,1503;3870;7605
data,1280613600000,1503;3281;7605
data,1241128800000,1503;10923;7605
data,1212271200000,1503;217;7606
data,1233442800000,1503;4261;7606
data,1159653600000,1503;18593;7606
data,1277935200000,1503;55;7607
data,1225494000000,1503;441;7607
data,1304690053376,1503;10608;7607
data,1217541600000,1503;2652;7607
data,1257030000000,1503;1527;7607
data,1272664800000,1503;329;7607
data,1204326000000,1503;10759;7608
data,1243807200000,1503;4620;7609
data,1207000800000,1503;17719;7609
data,1293836400000,1503;1062;7609
data,1207000800000,1503;259;7609
data,1298934000000,1503;4003;7609
data,1272664800000,1503;6761;7609
data,1259622000000,1503;2342;7609
data,1298934000000,1503;10407;7609
data,1304668709226,1503;18611;7609
data,1304700132441,1503;4542;7610
data,1288566000000,1503;360;7611
data,1220220000000,1503;8398;7611
data,1241128800000,1503;10283;7611
data,1212271200000,1503;6345;7611
data,1257030000000,1504;2488;7611
data,1254348000000,1504;7722;7612
data,1222812000000,1504;929;7612
data,1199142000000,1504;7636;7612
data,1222812000000,1504;4388;7612
data,1138748400000,1504;1060;7612
data,1191189600000,1504;1513;7613
data,1225494000000,1504;16486;7613
data,1199142000000,1504;11769;7613
data,1212271200000,1504;17945;7613
data,1251756000000,1504;6117;7613
data,1157061600000,1504;6161;7613
data,1185919200000,1504;2965;7613
data,1222812000000,1504;7123;7613
data,1164927600000,1504;8106;7613
data,1233442800000,1504;13267;7613
data,1193871600000,1504;4695;7614
data,1262300400000,1504;17472;7614
data,1177970400000,1504;11714;7614
data,1177970400000,1504;4541;7615
data,1220220000000,1504;5704;7615
data,1249077600000,1504;13744;7615
data,1283292000000,1504;7813;7616
data,1288566000000,1504;959;7617
data,1304601309250,1504;8173;7617
data,1172703600000,1504;211;7618
data,1196463600000,1504;9103;7618
data,1270072800000,1504;1375;7619
data,1130799600000,1504;8111;7620
data,1280613600000,1504;13401;7620
data,1146434400000,1504;7680;7620
data,1272664800000,1504;5134;7620
data,1270072800000,1504;10638;7621
data,1296514800000,1504;1046;7621
data,1285884000000,1504;1239;7621
data,1201820400000,1504;1891;7622
data,1241128800000,1504;3380;7622
data,1251756000000,1504;10976;7622
data,1212271200000,1504;608;7623
data,1204326000000,1504;16056;7623
data,1241128800000,1504;4530;7623
data,1293836400000,1504;8253;7623
data,1257030000000,1504;8642;7623
data,1204326000000,1504;945;7623
data,1304607131450,1505;7906;7623
data,1204326000000,1505;13269;7624
data,1159653600000,1505;412;7624
data,1277935200000,1505;6944;7624
data,1288566000000,1505;8481;7624
data,1257030000000,1505;5558;7624
data,1191189600000,1505;8695;7624
data,1233442800000,1505;5123;7624
data,1254348000000,1505;1145;7625
data,1201820400000,1505;1001;7626
data,1217541600000,1506;4089;7627
data,1170284400000,1506;17635;7627
data,1291158000000,1506;11174;7627
data,1235862000000,1506;2102;7628
data,1228086000000,1506;319;7628
data,1199142000000,1506;1459;7629
data,1291158000000,1506;306;7629
data,1280613600000,1506;288;7630
data,1193871600000,1506;15305;7631
data,1246399200000,1506;2463;7632
data,1285884000000,1506;15445;7633
data,1246399200000,1506;726;7634
data,1204326000000,1506;3433;7634
data,1304700117289,1506;3590;7635
data,1233442800000,1507;8361;7635
data,1304672913658,1507;1031;7635
data,1183240800000,1507;3104;7636
data,1162335600000,1507;22;7636
data,1277935200000,1507;9969;7636
data,1257030000000,1507;5288;7636
data,1235862000000,1507;18714;7636
data,1298934000000,1507;13563;7636
data,1196463600000,1507;1083;7637
data,1196463600000,1507;7017;7638
data,1285884000000,1507;1031;7638
data,1214863200000,1507;3520;7638
data,1230764400000,1507;1303;7639
data,1212271200000,1507;3437;7639
data,1201820400000,1507;16401;7639
data,1262300400000,1507;1882;7639
data,1267398000000,1507;3057;7640
data,1228086000000,1507;6081;7640
data,1264978800000,1507;496;7640
data,1225494000000,1507;599;7641
data,1288566000000,1507;12817;7641
data,1233442800000,1507;997;7642
data,1217541600000,1507;6835;7642
data,1180648800000,1507;3768;7643
data,1238536800000,1507;9125;7643
data,1304600327716,1507;3382;7643
data,1185919200000,1507;424;7643
data,1272664800000,1507;1380;7644
data,1243807200000,1507;13742;7644
data,1298934000000,1507;257;7644
data,1228086000000,1507;1396;7644
data,1243807200000,1507;13215;7644
data,1288566000000,1507;12508;7644
data,1277935200000,1507;15142;7644
data,1183240800000,1507;859;7645
data,1217541600000,1507;2847;7645
data,1254348000000,1507;907;7646
data,1243807200000,1507;16727;7646
data,1251756000000,1507;4343;7646
data,1177970400000,1507;4332;7646
data,1233442800000,1507;523;7647
data,1249077600000,1507;17713;7647
data,1288566000000,1507;412;7647
data,1251756000000,1507;4320;7647
data,1267398000000,1507;6364;7647
data,1209592800000,1507;1002;7647
data,1254348000000,1507;12817;7647
data,1172703600000,1507;16568;7647
data,1291158000000,1507;344;7648
data,1175378400000,1507;17885;7648
data,1143842400000,1507;9532;7648
data,1177970400000,1507;11001;7648
data,1146434400000,1507;9001;7648
data,1298934000000,1507;301;7648
data,1251756000000,1507;7103;7648
data,1283292000000,1507;6086;7648
data,1288566000000,1507;811;7648
data,1272664800000,1507;528;7649
data,1238536800000,1507;16754;7649
data,1288566000000,1507;3972;7650
data,1254348000000,1507;17641;7650
data,1259622000000,1507;7288;7650
data,1272664800000,1507;424;7651
data,1272664800000,1507;9014;7651
data,1275343200000,1507;7855;7651
data,1264978800000,1507;5460;7651
data,1217541600000,1507;5715;7651
data,1193871600000,1508;17380;7651
data,1228086000000,1508;9262;7651
data,1262300400000,1508;10163;7651
data,1188597600000,1508;12054;7651
data,1283292000000,1508;14193;7651
data,1249077600000,1508;7429;7651
data,1249077600000,1508;228;7652
data,1254348000000,1508;6804;7652
data,1254348000000,1508;630;7653
data,1264978800000,1508;858;7654
data,1270072800000,1508;9363;7654
data,1298934000000,1508;9242;7654
data,1257030000000,1508;2378;7654
data,1249077600000,1508;14194;7654
data,1285884000000,1508;9032;7654
data,1193871600000,1509;5694;7654
data,1304599102734,1509;506;7654
data,1254348000000,1509;425;7655
data,1230764400000,1509;2852;7655
data,1275343200000,1509;8557;7656
data,1293836400000,1509;5897;7656
data,1285884000000,1509;9905;7656
data,1204326000000,1509;1700;7656
data,1251756000000,1509;3117;7656
data,1217541600000,1509;7297;7657
data,1233442800000,1509;8933;7657
data,1241128800000,1509;187;7658
data,1217541600000,1509;9669;7658
data,1254348000000,1509;15183;7658
data,1238536800000,1509;9332;7658
data,1167606000000,1509;4469;7658
data,1293836400000,1509;7056;7658
data,1212271200000,1509;1771;7658
data,1270072800000,1509;1034;7658
data,1272664800000,1509;349;7658
data,1304700148351,1509;3587;7659
data,1267398000000,1509;3609;7659
data,1249077600000,1509;18624;7659
data,1204326000000,1510;302;7660
data,1296514800000,1510;1009;7660
data,1238536800000,1510;10839;7660
data,1185919200000,1510;17890;7660
data,1209592800000,1510;605;7660
data,1164927600000,1510;11829;7660
data,1277935200000,1510;6325;7660
data,1209592800000,1510;51;7660
data,1241128800000,1510;10309;7661
data,1246399200000,1510;13622;7661
data,1196463600000,1510;296;7662
data,1304689069830,1510;3963;7663
data,1264978800000,1510;15047;7664
data,1180648800000,1510;2554;7664
data,1246399200000,1510;1043;7665
data,1264978800000,1510;3563;7665
data,1272664800000,1510;2715;7665
data,1149112800000,1510;154;7666
data,1280613600000,1510;2853;7667
data,1291158000000,1510;423;7667
data,1212271200000,1510;3204;7667
data,1272664800000,1510;2392;7667
data,1217541600000,1510;11018;7667
data,1238536800000,1510;1745;7667
data,1293836400000,1511;6973;7668
data,1212271200000,1511;16503;7668
data,1257030000000,1511;6632;7668
data,1217541600000,1511;7129;7668
data,1175378400000,1511;15045;7668
data,1298934000000,1511;1097;7669
data,1151704800000,1511;18288;7670
data,1209592800000,1511;1378;7670
data,1249077600000,1511;2895;7670
data,1293836400000,1511;4917;7670
data,1201820400000,1511;2098;7670
data,1222812000000,1511;3735;7670
data,1217541600000,1511;5630;7670
data,1220220000000,1511;11072;7671
data,1270072800000,1511;12124;7671
data,1264978800000,1512;501;7671
data,1225494000000,1512;4620;7672
data,1280613600000,1512;13215;7672
data,1217541600000,1512;2444;7673
data,1285884000000,1512;11264;7673
data,1214863200000,1512;5550;7674
data,1277935200000,1512;17956;7674
data,1267398000000,1512;2974;7674
data,1241128800000,1512;1811;7674
data,1162335600000,1512;5667;7674
data,1183240800000,1512;4444;7674
data,1267398000000,1512;6403;7674
data,1201820400000,1512;9330;7674
data,1251756000000,1512;8333;7674
data,1209592800000,1512;18528;7674
data,1267398000000,1512;951;7675
data,1243807200000,1513;17719;7675
data,1212271200000,1513;1397;7675
data,1209592800000,1513;11417;7675
data,1201820400000,1513;668;7675
data,1196463600000,1513;8647;7675
data,1230764400000,1513;8501;7675
data,1217541600000,1513;7011;7675
data,1217541600000,1513;8441;7675
data,1217541600000,1513;744;7675
data,1272664800000,1513;2131;7675
data,1283292000000,1513;9977;7675
data,1225494000000,1513;6164;7675
data,1270072800000,1513;775;7675
data,1254348000000,1513;14396;7675
data,1304690056932,1513;362;7676
data,1193871600000,1514;13257;7676
data,1280613600000,1514;351;7676
data,1249077600000,1514;17937;7676
data,1277935200000,1514;8795;7677
data,1288566000000,1514;14959;7677
data,1207000800000,1514;8166;7677
data,1138748400000,1514;251;7678
data,1241128800000,1514;4767;7678
data,1207000800000,1514;6631;7679
data,1272664800000,1514;6048;7680
data,1199142000000,1514;903;7681
data,1291158000000,1514;14250;7681
data,1201820400000,1514;3749;7681
data,1280613600000,1514;12325;7681
data,1143842400000,1514;17221;7681
data,1257030000000,1514;1244;7682
data,1183240800000,1514;8124;7682
