Êı¾İ½á¹ûÊÇ´íÎóµÄ
New Run at  12/22/2016 16:02:09
, Time, RandomReward; LinUCBReward; 
data,1264978800000,1010;490;3458
data,1214863200000,1010;803;3458
data,1167606000000,1010;13066;3458
data,1230764400000,1010;3200;3459
data,1233442800000,1010;7766;3459
data,1288566000000,1010;10612;3459
data,1183240800000,1010;999;3460
data,1288566000000,1010;1512;3460
data,1149112800000,1010;16401;3460
data,1304598603286,1010;8690;3460
data,1264978800000,1011;12599;3460
data,1183240800000,1011;207;3460
data,1243807200000,1011;4126;3461
data,1275343200000,1011;4549;3461
data,1277935200000,1011;6796;3461
data,1222812000000,1011;615;3461
data,1246399200000,1011;10847;3461
data,1275343200000,1011;683;3461
data,1159653600000,1011;7775;3461
data,1222812000000,1011;2965;3461
data,1175378400000,1012;14818;3461
data,1254348000000,1012;499;3461
data,1251756000000,1013;230;3462
data,1288566000000,1013;511;3463
data,1249077600000,1013;8708;3463
data,1230764400000,1013;1247;3463
data,1233442800000,1013;10812;3463
data,1217541600000,1013;3747;3463
data,1214863200000,1013;10039;3463
data,1254348000000,1013;6874;3463
data,1207000800000,1013;18208;3463
data,1288566000000,1013;2022;3463
data,1217541600000,1013;9679;3463
data,1280613600000,1014;962;3463
data,1296514800000,1014;13533;3463
data,1243807200000,1014;15871;3463
data,1257030000000,1014;13994;3463
data,1214863200000,1014;10806;3463
data,1238536800000,1014;9259;3463
data,1254348000000,1014;1976;3464
data,1264978800000,1014;12998;3464
data,1246399200000,1014;1423;3464
data,1235862000000,1014;7809;3464
data,1241128800000,1014;8044;3464
data,1222812000000,1014;15949;3464
data,1288566000000,1014;2795;3464
data,1167606000000,1014;9672;3464
data,1196463600000,1014;5926;3465
data,1133391600000,1014;610;3465
data,1251756000000,1014;9338;3465
data,1257030000000,1014;2469;3465
data,1251756000000,1014;877;3465
data,1293836400000,1014;6757;3465
data,1275343200000,1014;13559;3465
data,1193871600000,1014;12620;3465
data,1298934000000,1014;426;3465
data,1235862000000,1014;7345;3465
data,1251756000000,1014;8417;3465
data,1254348000000,1014;16183;3465
data,1138748400000,1014;969;3465
data,1262300400000,1014;5550;3465
data,1225494000000,1014;215;3466
data,1280613600000,1014;704;3466
data,1243807200000,1014;16134;3466
data,1162335600000,1014;11054;3466
data,1280613600000,1014;2129;3466
data,1220220000000,1015;2708;3466
data,1285884000000,1015;17601;3466
data,1191189600000,1015;11461;3466
data,1217541600000,1015;13645;3466
data,1207000800000,1015;2845;3466
data,1270072800000,1015;3735;3466
data,1280613600000,1015;18541;3466
data,1243807200000,1015;8933;3466
data,1222812000000,1015;6249;3466
data,1225494000000,1015;13123;3467
data,1267398000000,1015;3364;3467
data,1230764400000,1015;1881;3467
data,1262300400000,1015;7796;3467
data,1288566000000,1015;10487;3467
data,1214863200000,1015;13234;3467
data,1204326000000,1015;4793;3467
data,1270072800000,1015;9256;3467
data,1296514800000,1015;2829;3467
data,1209592800000,1015;2121;3467
data,1222812000000,1015;3368;3467
data,1185919200000,1015;6804;3467
data,1288566000000,1016;17541;3467
data,1204326000000,1016;5631;3467
data,1209592800000,1016;3400;3467
data,1296514800000,1016;16345;3467
data,1291158000000,1016;13843;3467
data,1277935200000,1016;65;3468
data,1270072800000,1016;2797;3469
data,1262300400000,1016;17399;3469
data,1175378400000,1016;2919;3469
data,1241128800000,1016;709;3469
data,1225494000000,1016;3341;3469
data,1277935200000,1016;2524;3469
data,1296514800000,1016;1520;3469
data,1272664800000,1016;6495;3469
data,1291158000000,1016;4821;3469
data,1277935200000,1016;1462;3469
data,1280613600000,1016;2525;3469
data,1272664800000,1016;1198;3470
data,1209592800000,1016;18553;3470
data,1214863200000,1016;975;3470
data,1196463600000,1016;4163;3470
data,1214863200000,1016;18142;3470
data,1249077600000,1016;6569;3470
data,1204326000000,1017;329;3471
data,1225494000000,1017;2983;3471
data,1233442800000,1017;3373;3471
data,1146434400000,1017;4513;3471
data,1230764400000,1017;607;3471
data,1167606000000,1017;211;3472
data,1246399200000,1017;5697;3472
data,1183240800000,1017;7042;3472
data,1283292000000,1017;13396;3472
data,1133391600000,1017;15984;3472
data,1257030000000,1017;17854;3472
data,1193871600000,1017;5466;3472
data,1167606000000,1017;6249;3472
data,1249077600000,1017;2732;3472
data,1212271200000,1017;937;3472
data,1296514800000,1017;4822;3472
data,1277935200000,1017;3752;3472
data,1304934699668,1017;6037;3472
data,1264978800000,1017;10657;3472
data,1230764400000,1017;8555;3473
data,1125525600000,1017;2828;3473
data,1228086000000,1017;4751;3473
data,1222812000000,1017;1167;3473
data,1225494000000,1017;221;3474
data,1293836400000,1017;13128;3474
data,1191189600000,1017;441;3475
data,1264978800000,1017;5165;3475
data,1291158000000,1017;12325;3475
data,1209592800000,1017;7724;3475
data,1193871600000,1017;493;3475
data,1296514800000,1017;11502;3475
data,1304936932419,1017;10976;3475
data,1220220000000,1017;18624;3475
data,1291158000000,1017;4774;3476
data,1304608266731,1017;7011;3476
data,1225494000000,1017;966;3477
data,1283292000000,1017;4862;3477
data,1246399200000,1017;14144;3477
data,1228086000000,1017;713;3477
data,1217541600000,1017;13690;3477
data,1293836400000,1017;16401;3477
data,1264978800000,1017;7835;3477
data,1259622000000,1017;1412;3477
data,1280613600000,1017;6640;3477
data,1283292000000,1017;6546;3477
data,1188597600000,1017;13127;3477
data,1196463600000,1017;861;3478
data,1241128800000,1017;3049;3478
data,1125525600000,1017;2646;3478
data,1291158000000,1017;3369;3478
data,1259622000000,1017;8350;3479
data,1212271200000,1017;982;3480
data,1298934000000,1017;10220;3480
data,1235862000000,1017;11488;3480
data,1133391600000,1017;944;3481
data,1204326000000,1017;10227;3481
data,1246399200000,1017;890;3481
data,1288566000000,1017;8501;3481
data,1207000800000,1017;11979;3482
data,1220220000000,1017;1406;3483
data,1214863200000,1017;18142;3483
data,1257030000000,1017;10715;3483
data,1251756000000,1017;493;3484
data,1228086000000,1017;1486;3484
data,1212271200000,1017;311;3485
data,1238536800000,1017;5704;3485
data,1291158000000,1017;4273;3485
data,1220220000000,1017;7882;3485
data,1159653600000,1017;209;3486
data,1172703600000,1017;67;3487
data,1212271200000,1017;2559;3487
data,1238536800000,1017;6765;3487
data,1220220000000,1017;3851;3487
data,1228086000000,1017;12485;3487
data,1207000800000,1017;3493;3487
data,1207000800000,1017;17426;3487
data,1272664800000,1017;306;3488
data,1125525600000,1017;7511;3488
data,1277935200000,1017;3427;3488
data,1122847200000,1017;15161;3488
data,1288566000000,1017;14930;3488
data,1207000800000,1017;4774;3488
data,1285884000000,1017;77;3489
data,1304602263619,1017;15422;3489
data,1264978800000,1018;2623;3489
data,1228086000000,1018;4232;3489
data,1230764400000,1019;1873;3489
data,1199142000000,1019;1881;3490
data,1264978800000,1019;896;3490
data,1185919200000,1019;15344;3490
data,1230764400000,1019;8184;3490
data,1296514800000,1019;7911;3490
data,1277935200000,1019;10311;3490
data,1270072800000,1019;7775;3490
data,1283292000000,1019;11998;3490
data,1283292000000,1019;14869;3490
data,1170284400000,1019;9466;3490
data,1204326000000,1019;3255;3491
data,1304934693456,1019;5550;3491
data,1214863200000,1020;416;3491
data,1262300400000,1020;1521;3491
data,1257030000000,1020;8710;3491
data,1262300400000,1020;4040;3491
data,1264978800000,1020;1366;3492
data,1230764400000,1020;1390;3493
data,1217541600000,1020;17289;3493
data,1270072800000,1020;7928;3493
data,1272664800000,1020;6276;3493
data,1280613600000,1021;475;3494
data,1196463600000,1021;1369;3494
data,1191189600000,1021;2938;3494
data,1291158000000,1021;10806;3494
data,1222812000000,1021;16776;3494
data,1262300400000,1021;6446;3494
data,1228086000000,1021;16644;3494
data,1291158000000,1021;9265;3494
data,1270072800000,1021;333;3494
data,1285884000000,1021;1351;3495
data,1296514800000,1021;1418;3495
data,1180648800000,1021;755;3495
data,1228086000000,1021;418;3496
data,1222812000000,1021;634;3496
data,1241128800000,1021;979;3496
data,1254348000000,1021;1249;3496
data,1267398000000,1021;642;3496
data,1267398000000,1021;432;3496
data,1204326000000,1021;977;3497
data,1230764400000,1021;162;3498
data,1262300400000,1021;7190;3498
data,1291158000000,1021;7349;3498
data,1304604401162,1021;59;3499
data,1270072800000,1021;223;3499
data,1262300400000,1021;16779;3499
data,1191189600000,1021;1974;3500
data,1304682196792,1021;235;3500
data,1241128800000,1021;1517;3500
data,1225494000000,1021;11055;3500
data,1283292000000,1021;5116;3500
data,1291158000000,1021;2183;3500
data,1230764400000,1021;11547;3500
data,1283292000000,1021;9673;3500
data,1217541600000,1021;2137;3500
data,1209592800000,1021;8708;3500
data,1214863200000,1021;15771;3500
data,1285884000000,1021;89;3501
data,1267398000000,1022;13130;3501
data,1199142000000,1022;7859;3501
data,1259622000000,1022;18387;3501
data,1154383200000,1022;3122;3501
data,1298934000000,1022;8880;3501
data,1298934000000,1022;888;3501
data,1204326000000,1022;8286;3501
data,1212271200000,1022;8836;3501
data,1180648800000,1022;1903;3501
data,1201820400000,1022;15985;3501
data,1251756000000,1022;4677;3501
data,1230764400000,1022;5895;3501
data,1262300400000,1022;9807;3501
data,1228086000000,1022;8401;3501
data,1180648800000,1022;632;3501
data,1228086000000,1022;10035;3501
data,1233442800000,1022;1903;3501
data,1230764400000,1022;14629;3501
data,1293836400000,1022;3758;3501
data,1214863200000,1022;4906;3501
data,1243807200000,1022;2614;3501
data,1304931510410,1022;2853;3501
data,1288566000000,1022;2546;3501
data,1267398000000,1022;668;3501
data,1228086000000,1022;621;3501
data,1275343200000,1022;5628;3501
data,1235862000000,1022;704;3501
data,1285884000000,1022;10681;3501
data,1249077600000,1022;6771;3501
data,1251756000000,1022;11547;3501
data,1217541600000,1022;8048;3501
data,1241128800000,1022;9865;3501
data,1233442800000,1022;6539;3501
data,1259622000000,1022;10576;3501
data,1254348000000,1022;5969;3501
data,1235862000000,1022;14156;3501
data,1146434400000,1022;867;3502
data,1293836400000,1022;13419;3502
data,1230764400000,1022;229;3503
data,1272664800000,1022;546;3503
data,1162335600000,1022;16628;3503
data,1191189600000,1022;5550;3504
data,1233442800000,1022;1416;3504
data,1228086000000,1022;13581;3504
data,1235862000000,1022;192;3504
data,1162335600000,1022;6559;3504
data,1214863200000,1022;1179;3504
data,1143842400000,1022;17907;3504
data,1209592800000,1022;2266;3504
data,1288566000000,1022;4219;3504
data,1267398000000,1022;14622;3504
data,1291158000000,1022;16134;3504
data,1304614665425,1022;10726;3504
data,1149112800000,1022;13526;3504
data,1209592800000,1022;14147;3504
data,1220220000000,1023;7803;3505
data,1233442800000,1023;2411;3505
data,1251756000000,1023;8836;3505
data,1267398000000,1023;3341;3505
data,1201820400000,1023;12638;3505
data,1222812000000,1023;642;3505
data,1291158000000,1023;17562;3505
data,1164927600000,1023;5784;3505
data,1235862000000,1023;3729;3505
data,1254348000000,1023;3243;3505
data,1241128800000,1023;16827;3505
data,1283292000000,1023;3549;3505
data,1222812000000,1023;306;3505
data,1296514800000,1023;10310;3505
data,1288566000000,1023;3444;3505
data,1280613600000,1023;306;3506
data,1183240800000,1024;15498;3506
data,1146434400000,1024;4011;3506
data,1277935200000,1024;314;3506
data,1162335600000,1024;8512;3506
data,1270072800000,1024;1048;3506
data,1222812000000,1024;8168;3506
data,1298934000000,1025;15191;3506
data,1267398000000,1025;259;3506
data,1183240800000,1025;11547;3506
data,1180648800000,1025;11801;3506
data,1222812000000,1025;580;3506
data,1277935200000,1025;5455;3506
data,1280613600000,1025;11861;3506
data,1270072800000,1025;8382;3506
data,1235862000000,1025;14367;3506
data,1285884000000,1026;5301;3506
data,1264978800000,1026;16977;3506
data,1264978800000,1026;1623;3506
data,1241128800000,1026;1988;3506
data,1175378400000,1026;13407;3506
data,1196463600000,1026;221;3507
data,1175378400000,1026;8840;3507
data,1251756000000,1026;16852;3507
data,1241128800000,1026;2137;3507
data,1172703600000,1026;652;3507
data,1233442800000,1026;15663;3507
data,1180648800000,1026;2624;3508
data,1199142000000,1026;1083;3509
data,1220220000000,1026;1151;3509
data,1246399200000,1027;472;3509
data,1230764400000,1027;6262;3509
data,1228086000000,1027;12067;3509
data,1228086000000,1027;7188;3509
data,1183240800000,1027;1570;3509
data,1283292000000,1027;5116;3509
data,1249077600000,1027;15448;3509
data,1209592800000,1027;11428;3509
data,1209592800000,1027;13713;3509
data,1246399200000,1027;208;3509
data,1199142000000,1027;8840;3509
data,1267398000000,1027;630;3509
data,1204326000000,1027;1170;3509
data,1159653600000,1027;4826;3510
data,1277935200000,1027;6632;3510
data,1280613600000,1027;2738;3510
data,1201820400000,1027;14454;3510
data,1230764400000,1027;1046;3510
data,1285884000000,1027;562;3510
data,1304668477458,1027;3293;3510
data,1217541600000,1027;190;3510
data,1243807200000,1027;493;3511
data,1257030000000,1027;504;3512
data,1280613600000,1027;8482;3512
data,1225494000000,1027;18583;3512
data,1235862000000,1027;1385;3512
data,1228086000000,1027;979;3512
data,1304604408482,1027;11977;3512
data,1280613600000,1027;2597;3512
data,1199142000000,1027;13616;3512
data,1277935200000,1027;8365;3512
data,1246399200000,1027;16591;3512
data,1220220000000,1027;14184;3512
data,1283292000000,1027;15103;3512
data,1214863200000,1027;4261;3512
data,1296514800000,1027;13622;3512
data,1164927600000,1027;6357;3512
data,1304932833041,1027;1520;3512
data,1296514800000,1027;1803;3513
data,1257030000000,1027;8488;3513
data,1241128800000,1027;2524;3514
data,1225494000000,1027;198;3514
data,1199142000000,1027;10500;3514
data,1177970400000,1027;15871;3514
data,1285884000000,1027;1556;3514
data,1262300400000,1027;15991;3514
data,1285884000000,1027;15135;3514
data,1254348000000,1027;11511;3514
data,1296514800000,1027;154;3515
data,1183240800000,1027;546;3515
data,1257030000000,1027;14961;3515
data,1241128800000,1027;10825;3515
data,1143842400000,1027;8497;3515
data,1214863200000,1027;14435;3515
data,1262300400000,1027;154;3516
data,1283292000000,1027;13066;3516
data,1262300400000,1027;715;3517
data,1257030000000,1027;12325;3517
data,1288566000000,1027;13713;3517
data,1235862000000,1027;7275;3517
data,1304692872411,1027;11371;3517
data,1214863200000,1027;4820;3517
data,1277935200000,1027;15447;3517
data,1217541600000,1027;5617;3517
data,1128117600000,1027;15109;3517
data,1283292000000,1027;13742;3517
data,1193871600000,1027;1486;3518
data,1254348000000,1027;4931;3518
data,1270072800000,1027;4468;3518
data,1146434400000,1027;1795;3519
data,1249077600000,1027;4836;3519
data,1230764400000,1027;1510;3519
data,1288566000000,1027;2411;3519
data,1257030000000,1027;5288;3519
data,1185919200000,1027;5928;3519
data,1249077600000,1027;75;3519
data,1141167600000,1027;2027;3520
data,1233442800000,1027;11122;3520
data,1246399200000,1027;2018;3520
data,1217541600000,1027;10475;3520
data,1280613600000,1027;6117;3520
data,1243807200000,1027;16134;3520
data,1270072800000,1027;857;3520
data,1233442800000,1027;13724;3520
data,1157061600000,1027;1882;3521
data,1209592800000,1027;1882;3522
data,1259622000000,1027;225;3522
data,1293836400000,1027;1873;3522
data,1159653600000,1027;1119;3523
data,1304705442154,1027;472;3524
data,1167606000000,1027;8046;3524
data,1212271200000,1027;9666;3524
data,1238536800000,1027;3747;3524
data,1143842400000,1027;16706;3524
data,1283292000000,1027;2864;3524
data,1199142000000,1027;16394;3524
data,1304669614361,1027;5912;3524
data,1204326000000,1027;4369;3524
data,1225494000000,1027;14053;3524
data,1275343200000,1027;808;3525
data,1262300400000,1027;10035;3525
data,1246399200000,1027;6560;3525
data,1304935911420,1027;70;3525
data,1288566000000,1027;1977;3525
data,1193871600000,1027;1187;3525
data,1212271200000,1027;12616;3525
data,1228086000000,1027;2526;3525
data,1243807200000,1027;5902;3525
data,1296514800000,1027;14973;3525
data,1199142000000,1027;14203;3525
data,1233442800000,1027;4261;3525
data,1246399200000,1027;2357;3525
data,1275343200000,1027;14636;3525
data,1249077600000,1027;9982;3525
data,1298934000000,1027;333;3526
data,1304700148335,1027;890;3526
data,1251756000000,1027;3601;3526
data,1177970400000,1027;176;3527
data,1283292000000,1027;454;3527
data,1254348000000,1027;13713;3527
data,1225494000000,1027;540;3528
data,1146434400000,1027;15974;3528
data,1296514800000,1027;1415;3529
data,1230764400000,1027;12202;3529
data,1235862000000,1027;3603;3529
data,1254348000000,1027;1249;3530
data,1212271200000,1027;14860;3530
data,1207000800000,1027;2546;3530
data,1296514800000,1027;6792;3530
data,1217541600000,1027;10110;3530
data,1249077600000,1027;6803;3530
data,1212271200000,1027;16616;3530
data,1259622000000,1027;3243;3530
data,1241128800000,1027;6559;3530
data,1249077600000,1027;7074;3530
data,1293836400000,1027;1976;3530
data,1157061600000,1027;1886;3531
data,1235862000000,1027;14646;3531
data,1304596481793,1027;540;3531
data,1291158000000,1027;16134;3531
data,1149112800000,1027;3067;3531
data,1233442800000,1027;4254;3531
data,1254348000000,1027;12788;3531
data,1193871600000,1027;2817;3531
data,1209592800000,1027;17289;3531
data,1214863200000,1027;9238;3531
data,1267398000000,1027;1545;3531
data,1285884000000,1027;1376;3532
data,1220220000000,1027;2842;3532
data,1291158000000,1027;261;3532
data,1225494000000,1027;4548;3532
data,1238536800000,1027;5728;3532
data,1272664800000,1028;17760;3532
data,1262300400000,1028;10495;3532
data,1288566000000,1028;7911;3532
data,1214863200000,1028;11272;3532
data,1201820400000,1028;2366;3532
data,1275343200000,1028;1131;3532
data,1296514800000,1028;978;3533
data,1264978800000,1028;4821;3534
data,1270072800000,1028;88;3534
data,1259622000000,1029;10996;3534
data,1259622000000,1029;4137;3534
data,1138748400000,1029;16582;3534
data,1304702087018,1029;9532;3534
data,1233442800000,1029;3177;3534
data,1159653600000,1030;10382;3534
data,1230764400000,1030;2937;3534
data,1259622000000,1030;1513;3535
data,1222812000000,1030;173;3536
data,1172703600000,1030;3815;3536
data,1241128800000,1030;191;3537
data,1262300400000,1030;15365;3537
data,1196463600000,1030;10693;3537
data,1267398000000,1030;10693;3538
data,1291158000000,1030;152;3538
data,1207000800000,1030;2546;3538
data,1272664800000,1030;7775;3538
data,1199142000000,1030;7927;3538
data,1157061600000,1030;12105;3538
data,1275343200000,1030;1979;3539
data,1270072800000,1030;6771;3539
data,1304607720763,1030;10899;3539
data,1204326000000,1030;1502;3540
data,1280613600000,1030;13744;3540
data,1257030000000,1030;5937;3540
data,1238536800000,1030;9256;3540
data,1264978800000,1030;15979;3540
data,1177970400000,1031;10476;3540
data,1217541600000,1031;9139;3540
data,1199142000000,1031;16271;3540
data,1291158000000,1031;6821;3540
data,1267398000000,1031;5437;3540
data,1304702084541,1031;14257;3540
data,1254348000000,1031;210;3540
data,1241128800000,1031;2544;3540
data,1225494000000,1031;4472;3540
data,1241128800000,1031;6552;3540
data,1228086000000,1031;12126;3540
data,1136070000000,1031;8713;3541
data,1275343200000,1031;8210;3541
data,1151704800000,1031;15610;3541
data,1298934000000,1031;11294;3541
data,1251756000000,1031;10693;3541
data,1136070000000,1031;5681;3541
data,1272664800000,1031;18509;3541
data,1280613600000,1031;1803;3541
data,1288566000000,1031;4228;3542
data,1233442800000,1031;355;3542
data,1249077600000,1031;12918;3542
data,1201820400000,1031;220;3542
data,1249077600000,1031;18009;3542
data,1270072800000,1031;10775;3542
data,1209592800000,1031;7086;3542
data,1159653600000,1031;2384;3542
data,1270072800000,1031;3656;3542
data,1214863200000,1031;715;3542
data,1214863200000,1031;2941;3542
data,1298934000000,1031;15344;3542
data,1257030000000,1031;5285;3542
data,1270072800000,1031;8488;3542
data,1204326000000,1031;171;3542
data,1291158000000,1031;1517;3542
data,1288566000000,1031;8417;3542
data,1280613600000,1031;2839;3542
data,1280613600000,1031;2986;3542
data,1277935200000,1031;13581;3542
data,1235862000000,1032;3563;3542
data,1162335600000,1032;230;3543
data,1238536800000,1032;1584;3543
data,1209592800000,1032;1896;3544
data,1191189600000,1032;15189;3544
data,1262300400000,1032;14852;3544
data,1122847200000,1032;16163;3544
data,1277935200000,1032;14687;3544
data,1196463600000,1032;2366;3544
data,1283292000000,1032;3122;3544
data,1159653600000,1032;11795;3544
data,1277935200000,1032;10765;3544
data,1296514800000,1032;227;3545
data,1304935799646,1032;13276;3545
data,1170284400000,1032;11910;3546
data,1277935200000,1032;503;3547
data,1270072800000,1032;2946;3547
data,1304615788623,1032;8695;3547
data,1249077600000,1032;1546;3547
data,1209592800000,1032;2129;3547
data,1222812000000,1032;6765;3547
data,1251756000000,1032;17895;3548
data,1304698326908,1032;630;3548
data,1233442800000,1032;2129;3548
data,1280613600000,1032;4738;3548
data,1149112800000,1032;1853;3548
data,1191189600000,1032;6446;3548
data,1277935200000,1032;3298;3548
data,1285884000000,1032;6955;3548
data,1304685124413,1032;3466;3548
data,1225494000000,1032;3376;3548
data,1298934000000,1032;896;3548
data,1270072800000,1032;9727;3548
data,1272664800000,1032;862;3548
data,1277935200000,1032;1689;3548
data,1207000800000,1032;6626;3549
data,1283292000000,1032;1151;3550
data,1251756000000,1032;3243;3550
data,1228086000000,1032;18382;3550
data,1222812000000,1032;2836;3550
data,1225494000000,1032;4784;3550
data,1214863200000,1032;3870;3550
data,1254348000000,1033;6342;3550
data,1280613600000,1033;859;3551
data,1251756000000,1033;7086;3551
data,1254348000000,1033;10806;3551
data,1217541600000,1033;3621;3551
data,1262300400000,1033;7511;3551
data,1270072800000,1033;66;3551
data,1136070000000,1033;10597;3551
data,1280613600000,1033;982;3552
data,1249077600000,1033;17565;3552
data,1262300400000,1033;9403;3552
data,1241128800000,1033;890;3552
data,1207000800000,1033;4335;3553
data,1267398000000,1033;2480;3553
data,1209592800000,1033;9649;3553
data,1257030000000,1033;3797;3553
data,1270072800000,1033;2941;3553
data,1264978800000,1033;1687;3553
data,1209592800000,1033;2580;3553
data,1243807200000,1033;1241;3553
data,1283292000000,1033;5988;3554
data,1207000800000,1033;8462;3554
data,1151704800000,1033;1183;3554
data,1254348000000,1033;3859;3554
data,1199142000000,1033;72;3555
data,1212271200000,1033;403;3556
data,1175378400000,1033;3434;3556
data,1191189600000,1033;966;3557
data,1243807200000,1033;13180;3557
data,1175378400000,1033;6296;3557
data,1235862000000,1033;1517;3557
data,1283292000000,1033;13816;3557
data,1201820400000,1034;425;3558
data,1304694611451,1034;687;3559
data,1228086000000,1034;187;3560
data,1283292000000,1034;3373;3560
data,1159653600000,1034;488;3561
data,1293836400000,1034;14055;3561
data,1138748400000,1034;14622;3561
data,1238536800000,1034;10961;3561
data,1291158000000,1034;1666;3561
data,1288566000000,1034;5422;3561
data,1241128800000,1034;11502;3561
data,1257030000000,1034;12033;3561
data,1138748400000,1034;15445;3561
data,1270072800000,1034;1059;3561
data,1298934000000,1034;18115;3561
data,1264978800000,1034;488;3562
data,1267398000000,1034;8301;3562
data,1264978800000,1034;15191;3562
data,1220220000000,1034;14897;3562
data,1204326000000,1034;3459;3562
data,1207000800000,1034;14569;3562
data,1262300400000,1034;1246;3562
data,1249077600000,1034;5799;3562
data,1275343200000,1034;14851;3562
data,1280613600000,1034;11302;3562
data,1228086000000,1034;1058;3562
data,1225494000000,1034;1514;3562
data,1275343200000,1034;7306;3562
data,1280613600000,1034;9587;3562
data,1241128800000,1034;1666;3562
data,1217541600000,1034;7912;3562
data,1228086000000,1034;3122;3562
data,1233442800000,1034;2479;3562
data,1246399200000,1034;14139;3562
data,1162335600000,1034;14359;3562
data,1267398000000,1034;901;3562
data,1275343200000,1034;4677;3562
data,1228086000000,1034;3129;3562
data,1177970400000,1034;2420;3562
data,1143842400000,1034;11122;3562
data,1220220000000,1034;3243;3562
data,1304695859889,1034;10214;3562
data,1251756000000,1034;179;3562
data,1220220000000,1034;3056;3562
data,1207000800000,1034;14170;3562
data,1180648800000,1034;190;3563
data,1264978800000,1034;3768;3564
data,1251756000000,1034;1406;3564
data,1191189600000,1034;6450;3564
data,1249077600000,1034;6810;3564
data,1304702084575,1034;17589;3564
data,1298934000000,1034;6442;3564
data,1267398000000,1034;11286;3564
data,1133391600000,1034;6539;3564
data,1257030000000,1034;14144;3564
data,1233442800000,1034;546;3565
data,1298934000000,1034;13603;3565
data,1220220000000,1034;2786;3565
data,1164927600000,1034;13139;3565
data,1193871600000,1034;217;3566
data,1180648800000,1034;416;3567
data,1222812000000,1034;2183;3568
data,1230764400000,1034;377;3569
data,1267398000000,1034;5917;3569
data,1162335600000,1034;17566;3569
data,1230764400000,1034;709;3569
data,1272664800000,1034;320;3569
data,1288566000000,1034;12917;3569
data,1259622000000,1034;6300;3569
data,1241128800000,1034;9673;3569
data,1243807200000,1034;852;3569
data,1193871600000,1034;4075;3569
data,1267398000000,1034;7947;3569
data,1280613600000,1034;10032;3569
data,1162335600000,1034;950;3569
data,1138748400000,1034;10429;3569
data,1214863200000,1034;13638;3569
data,1222812000000,1034;7797;3570
data,1230764400000,1034;383;3570
data,1143842400000,1034;99;3570
data,1217541600000,1034;293;3570
data,1233442800000,1034;2633;3570
data,1243807200000,1034;5419;3570
data,1212271200000,1034;2848;3570
data,1264978800000,1034;6495;3570
data,1177970400000,1034;1903;3570
data,1235862000000,1034;5422;3570
data,1291158000000,1034;15443;3570
data,1209592800000,1034;4862;3570
data,1272664800000,1034;9265;3570
data,1238536800000,1034;7897;3570
data,1225494000000,1034;4219;3570
data,1272664800000,1034;1712;3570
data,1122847200000,1034;4995;3570
data,1304934687695,1034;3558;3570
data,1277935200000,1034;3626;3570
data,1267398000000,1034;6579;3570
data,1262300400000,1034;4099;3570
data,1272664800000,1034;6752;3570
data,1167606000000,1034;179;3570
data,1304603064228,1034;17699;3570
data,1214863200000,1034;5785;3570
data,1277935200000,1034;709;3570
data,1230764400000,1034;4130;3570
data,1280613600000,1034;3272;3570
data,1275343200000,1034;324;3571
data,1296514800000,1034;4218;3571
data,1235862000000,1034;3752;3571
data,1270072800000,1034;994;3571
data,1272664800000,1034;18459;3571
data,1225494000000,1034;709;3571
data,1257030000000,1034;319;3571
data,1238536800000,1034;2121;3571
data,1212271200000,1034;10535;3571
data,1180648800000,1034;425;3572
data,1175378400000,1034;8270;3572
data,1164927600000,1034;302;3572
data,1296514800000,1034;13211;3572
data,1285884000000,1034;4538;3572
data,1270072800000,1034;437;3573
data,1238536800000,1034;704;3573
data,1241128800000,1034;10825;3573
data,1225494000000,1034;11511;3573
data,1241128800000,1034;9513;3573
data,1246399200000,1034;14837;3573
data,1207000800000,1034;4978;3574
data,1233442800000,1034;7042;3574
data,1235862000000,1034;1015;3575
data,1172703600000,1034;1858;3576
data,1217541600000,1034;13427;3576
data,1162335600000,1034;1797;3576
data,1204326000000,1034;680;3576
data,1180648800000,1034;11998;3576
data,1270072800000,1034;6429;3576
data,1270072800000,1034;3920;3577
data,1267398000000,1034;858;3577
data,1283292000000,1034;837;3577
data,1267398000000,1034;2898;3577
data,1201820400000,1034;15447;3577
data,1296514800000,1034;10693;3577
data,1225494000000,1034;1170;3577
data,1191189600000,1034;5027;3577
data,1209592800000,1034;8658;3577
data,1259622000000,1034;2661;3577
data,1146434400000,1034;704;3577
data,1262300400000,1034;18382;3577
data,1207000800000,1034;10609;3577
data,1204326000000,1034;14359;3577
data,1270072800000,1034;869;3577
data,1304599047231,1034;2018;3577
data,1146434400000,1034;5913;3577
data,1283292000000,1034;12998;3577
data,1217541600000,1034;909;3578
data,1296514800000,1034;2377;3578
data,1283292000000,1034;3056;3578
data,1191189600000,1035;10535;3578
data,1275343200000,1035;466;3579
data,1204326000000,1035;6038;3579
data,1291158000000,1035;10487;3579
data,1275343200000,1036;17541;3579
data,1257030000000,1036;7894;3579
data,1164927600000,1036;4089;3580
data,1172703600000,1036;4174;3580
data,1228086000000,1036;10327;3580
data,1254348000000,1036;306;3581
data,1201820400000,1036;9403;3581
data,1304676518201,1036;1811;3581
data,1228086000000,1036;256;3581
data,1228086000000,1036;16567;3581
data,1225494000000,1036;2699;3581
data,1264978800000,1036;4198;3582
data,1217541600000,1037;6546;3582
